3636001182389164,3636001197800826,3636001198315131,3636001218199664,3636001218417131,3636001218571099,3636001256861211,1,7,7,1,0
3636001356841700,3636001366289867,3636001366683333,3636001373046903,3636001373180652,3636001373284541,3636001398796922,1,7,7,0,0
3636001438764566,3636001440365738,3636001440730084,3636001446925967,3636001447053685,3636001447150554,3636001471079293,1,7,7,0,0
3636001492122393,3636001493781395,3636001494155691,3636001500332914,3636001500462442,3636001500565681,3636001524198943,1,7,7,0,0
3636001546641388,3636001548277240,3636001548640436,3636001556667869,3636001556803257,3636001556908406,3636001581134571,1,7,7,0,0
3636001602315100,3636001603992782,3636001604381608,3636001610524031,3636001610655479,3636001610753858,3636001634541738,1,7,7,0,0
3636001655183763,3636001656835435,3636001657201911,3636001663299564,3636001663428453,3636001663528762,3636001687301013,1,7,7,0,0
3636001710379942,3636001712042234,3636001712415649,3636001718528673,3636001718660311,3636001718760950,3636001742442422,1,7,7,0,0
3636001766489701,3636001768171462,3636001768531628,3636001774588962,3636001774715791,3636001774813740,3636001798649650,1,7,7,0,0
3636001819931188,3636001821633360,3636001821994256,3636001828089460,3636001828220208,3636001828318627,3636001851986879,1,7,7,0,0
3636002247275414,3636002249588259,3636002249960124,3636002256411534,3636002256539363,3636002256636142,3636002281200074,1,7,7,1,0
3636002302333344,3636002303997736,3636002304379362,3636002310451296,3636002310580654,3636002310679083,3636002334369395,1,7,7,0,0
3636002355062240,3636002356732911,3636002357088568,3636002363178241,3636002363318760,3636002363420349,3636002387296519,1,7,7,0,0
3636002407635267,3636002409413748,3636002409784264,3636002415844628,3636002415974746,3636002416097565,3636002440442410,1,7,7,0,0
3636002461283593,3636002462979784,3636002463347890,3636002469463464,3636002469592152,3636002469690941,3636002497973753,1,7,7,0,0
3636002518870125,3636002520554657,3636002520913863,3636002526957867,3636002527087466,3636002527186705,3636002551408901,1,7,7,0,0
3636002573355392,3636002575073953,3636002575435069,3636002581515333,3636002581645802,3636002581745011,3636002605748119,1,7,7,0,0
3636002626874469,3636002628547031,3636002628907977,3636002635004890,3636002635135969,3636002635236218,3636002659024779,1,7,7,0,0
3636002679232169,3636002680912281,3636002681271727,3636002687208892,3636002687338001,3636002687434460,3636002710992664,1,7,7,0,0
3636002732493930,3636002734114113,3636002734469979,3636002740519643,3636002740649312,3636002740748041,3636002764270045,1,7,7,0,0
3636002785575663,3636002787246825,3636002787603671,3636002793596536,3636002793723345,3636002793822234,3636002817557856,1,7,7,0,0
3636002838503698,3636002840178950,3636002840539836,3636002846557161,3636002846687969,3636002846786978,3636002870586090,1,7,7,0,0
3636002892096086,3636002893761248,3636002894124744,3636002900257957,3636002900389556,3636002900488525,3636002924332275,1,7,7,0,0
3636003315439945,3636003322230561,3636003322626217,3636003329101307,3636003329231745,3636003329332684,3636003354355742,1,7,7,1,0
3636003375120466,3636003376807258,3636003377173334,3636003383178849,3636003383312837,3636003383413626,3636003407390726,1,7,7,0,0
3636003427879083,3636003429534525,3636003429890501,3636003435883376,3636003436028624,3636003436133863,3636003460059913,1,7,7,0,0
3636003480522741,3636003483951914,3636003484341679,3636003490419113,3636003490550062,3636003490651141,3636003514644120,1,7,7,0,0
3636003537845698,3636003539487630,3636003539857276,3636003545904260,3636003546034619,3636003546133898,3636003569942059,1,7,7,0,0
3636003590195199,3636003591838551,3636003592214037,3636003598210832,3636003598339690,3636003598438209,3636003622531608,1,7,7,0,0
3636003643774467,3636003645470748,3636003645834164,3636003651881689,3636003652023827,3636003652126996,3636003676083106,1,7,7,0,0
3636003696790151,3636003698424224,3636003698783420,3636003704889674,3636003705024162,3636003705123331,3636003729007562,1,7,7,0,0
