3636001157992361,3636001172151116,3636001172627701,3636001191389266,3636001191579734,3636001191700523,3636001225210917,1,7,7,1,0
3636001364949202,3636001373495098,3636001373861744,3636001379675281,3636001379794579,3636001379885128,3636001402818888,1,7,7,0,0
3636001437573449,3636001439074472,3636001439412809,3636001445088897,3636001445203885,3636001445291254,3636001466830389,1,7,7,0,0
3636001488824139,3636001490365642,3636001490697869,3636001496309217,3636001496421776,3636001496506645,3636001517991631,1,7,7,0,0
3636001545141184,3636001546616918,3636001546953415,3636001552575363,3636001552689632,3636001552776981,3636001574147698,1,7,7,0,0
3636001599503571,3636001600998885,3636001601323981,3636001606928860,3636001607044029,3636001607132998,3636001628630433,1,7,7,0,0
3636001652607221,3636001654084125,3636001654413452,3636001660035440,3636001660152809,3636001660243038,3636001681557146,1,7,7,0,0
3636001712612787,3636001714080741,3636001714409558,3636001720017187,3636001720131045,3636001720216415,3636001741499523,1,7,7,0,0
3636001764987927,3636001766465541,3636001766796267,3636001772384016,3636001772497575,3636001772584524,3636001793921182,1,7,7,0,0
3636001818073699,3636001819543723,3636001819873429,3636001825455498,3636001825570537,3636001825657026,3636001846996854,1,7,7,0,0
3636002214919266,3636002216871775,3636002217223931,3636002223108727,3636002223220776,3636002223306125,3636002245732601,1,7,7,1,0
3636002298446476,3636002299958460,3636002300317856,3636002305919765,3636002306031804,3636002306121163,3636002327568309,1,7,7,0,0
3636002350490969,3636002351967273,3636002352309950,3636002357897449,3636002358007928,3636002358090247,3636002379570243,1,7,7,0,0
3636002405109605,3636002406593718,3636002406938235,3636002412473924,3636002412592873,3636002412680242,3636002434233467,1,7,7,0,0
3636002458684851,3636002460182635,3636002460516511,3636002466017431,3636002466128620,3636002466216069,3636002493562761,1,7,7,0,0
3636002519413740,3636002520894753,3636002521227740,3636002526741660,3636002526853548,3636002526939818,3636002548419394,1,7,7,0,0
3636002571006108,3636002572531021,3636002572857597,3636002578341668,3636002578453516,3636002578541915,3636002599865653,1,7,7,0,0
3636002624351997,3636002625817401,3636002626152427,3636002631685697,3636002631799795,3636002631885684,3636002653307011,1,7,7,0,0
3636002677217971,3636002678684555,3636002679015851,3636002684497332,3636002684607311,3636002684693760,3636002706078277,1,7,7,0,0
3636002731098545,3636002732586449,3636002732913546,3636002738497395,3636002738608454,3636002738693323,3636002760063651,1,7,7,0,0
3636002784037270,3636002785502914,3636002785841630,3636002791312661,3636002791450840,3636002791541389,3636002812958836,1,7,7,0,0
3636002836715448,3636002838181112,3636002838520268,3636002844011438,3636002844125707,3636002844215216,3636002865747822,1,7,7,0,0
3636002890199166,3636002891685610,3636002892032546,3636002897628006,3636002897741314,3636002897827273,3636002919373799,1,7,7,0,0
3636003274470780,3636003280800731,3636003281165927,3636003286965644,3636003287079123,3636003287170592,3636003309708027,1,7,7,1,0
3636003373655062,3636003375196126,3636003375535902,3636003381086562,3636003381199950,3636003381284739,3636003402967664,1,7,7,0,0
3636003426300510,3636003427801524,3636003428165330,3636003433762279,3636003433876848,3636003433959857,3636003455741400,1,7,7,0,0
3636003479078307,3636003483628547,3636003484152741,3636003491699089,3636003491817028,3636003491905417,3636003513622351,1,7,7,0,0
3636003536450483,3636003537949597,3636003538292213,3636003543857193,3636003543969601,3636003544071500,3636003565823944,1,7,7,0,0
3636003588755025,3636003590252868,3636003590590065,3636003596214254,3636003596329622,3636003596416761,3636003618125145,1,7,7,0,0
3636003639719101,3636003641223734,3636003641557201,3636003647093771,3636003647207669,3636003647295828,3636003668962053,1,7,7,0,0
3636003693812274,3636003695291848,3636003695631814,3636003701309492,3636003701428401,3636003701515140,3636003723132466,1,7,7,0,0
3636003748010246,3636003749489030,3636003749822386,3636003755473245,3636003755586284,3636003755671253,3636003777405537,1,7,7,0,0
3636003802431946,3636003803905530,3636003804258806,3636003809908105,3636003810019434,3636003810105843,3636003831787238,1,7,7,0,0
3636003857253741,3636003858749085,3636003859087232,3636003864757810,3636003864870749,3636003864957608,3636003886590263,1,7,7,0,0
3636003911370695,3636003912873478,3636003913212565,3636003918883873,3636003918998552,3636003919084401,3636003940694527,1,7,7,0,0
3636003965980852,3636003967466896,3636003967798503,3636003974981485,3636003975094974,3636003975181443,3636003997007156,1,7,7,0,0
3636005201830295,3636005203890233,3636005204251779,3636005210012406,3636005210123815,3636005210209884,3636005232256626,1,7,7,1,0
3636005579265591,3636005580825304,3636005581174741,3636005586917899,3636005587029097,3636005587115506,3636005608684053,1,7,7,1,0
3636005950343614,3636005951765548,3636005952070255,3636005957308208,3636005957408107,3636005957481117,3636005978422151,1,7,7,1,0
3636006336661744,3636006338124968,3636006338425494,3636006343633348,3636006343733587,3636006343809696,3636006364029528,1,7,7,1,0
3636006753248869,3636006761788967,3636006762166873,3636006775671977,3636006775861635,3636006775988824,3636006809144557,2,14,14,1,0
3636007696769728,3636007705010119,3636007705377555,3636007713427879,3636007713545437,3636007713634626,3636007736157104,2,14,14,1,0
3636008199647774,3636008201421614,3636008201852870,3636008212968440,3636008213152628,3636008213282147,3636008242408774,4,28,28,1,0
3636008676404571,3636008678174812,3636008678625587,3636008689516280,3636008689693338,3636008689809397,3636008721920873,6,42,42,1,0
3636009140343376,3636009142084868,3636009142511243,3636009152195999,3636009152423417,3636009152558305,3636009181514115,8,56,56,1,0
3636009620231851,3636009621974052,3636009622386258,3636009633676307,3636009633863445,3636009633983193,3636009663219350,10,70,70,1,0
3636010085154596,3636010086868098,3636010087300433,3636010094265009,3636010094438757,3636010094553376,3636010121180091,12,84,84,1,0
3636010565459408,3636010571518233,3636010571873039,3636010581966141,3636010582063410,3636010582164999,3636010605033555,12,84,84,1,0
3636010709374739,3636010710857834,3636010711195390,3636010716880529,3636010716964818,3636010717056118,3636010738965814,12,84,84,0,0
3636010804860410,3636010806312765,3636010806648221,3636010812286161,3636010812372200,3636010812464429,3636010833964470,12,84,84,0,0
3636010869804797,3636010871252432,3636010871588158,3636010877220948,3636010877306907,3636010877399036,3636010898806488,12,84,84,0,0
3636010933563987,3636010935028851,3636010935367147,3636010940972397,3636010941056087,3636010941147506,3636010962570857,12,84,84,0,0
3636010997360206,3636010998802520,3636010999141817,3636011004798686,3636011004886015,3636011004981914,3636011026401236,12,84,84,0,0
3636011061629570,3636011063076924,3636011063418771,3636011069049050,3636011069133820,3636011069225199,3636011090719849,12,84,84,0,0
3636011126539087,3636011127982131,3636011128327578,3636011133945388,3636011134032537,3636011134124736,3636011155500998,12,84,84,0,0
3636011190210467,3636011191839070,3636011192180476,3636011197812316,3636011197895935,3636011197990704,3636011219515284,12,84,84,0,0
3636011253984316,3636011255809047,3636011256317992,3636011261962751,3636011262049990,3636011262146519,3636011283712149,12,84,84,0,0
3636011318814725,3636011320503046,3636011320895642,3636011326637271,3636011326724750,3636011326819019,3636011348381089,12,84,84,0,0
3636011383498484,3636011384965718,3636011385294885,3636011390904305,3636011390991694,3636011391083233,3636011412629233,12,84,84,0,0
3636011447825067,3636011449300252,3636011449638128,3636011455303568,3636011455389437,3636011455480066,3636011477036286,12,84,84,0,0
3636011512246210,3636011513716514,3636011514053711,3636011519717420,3636011519801939,3636011519894678,3636011541508278,12,84,84,0,0
3636011576593573,3636011578055417,3636011578392994,3636011584052573,3636011584135903,3636011584230012,3636011605875480,12,84,84,0,0
3636011641064025,3636011642515969,3636011642851566,3636011648540415,3636011648626114,3636011648717413,3636011670277633,12,84,84,0,0
3636011705907344,3636011707365268,3636011707698985,3636011713403924,3636011713488873,3636011713579782,3636011735057973,12,84,84,0,0
3636011770716544,3636011772270307,3636011772605863,3636011778290373,3636011778376102,3636011778469621,3636011800069151,12,84,84,0,0
3636011835574403,3636011837038497,3636011837376634,3636011842990534,3636011843076983,3636011843171222,3636011864755112,12,84,84,0,0
3636011900242804,3636011901687319,3636011902023945,3636011907675415,3636011907762664,3636011907858333,3636011929534332,12,84,84,0,0
3636011965224382,3636011966677477,3636011967008173,3636011972707622,3636011972792942,3636011972885411,3636011994420991,12,84,84,0,0
3636012030080191,3636012031533666,3636012031866772,3636012037544952,3636012037660861,3636012037757710,3636012059381939,12,84,84,0,0
3636012094894441,3636012096358906,3636012096691842,3636012102318452,3636012102403271,3636012102495100,3636012124033931,12,84,84,0,0
