3590486293333769,3590486294524408,3590486322371880,3590486322774970,3590486336631636,3590486339297633,3590486339307043,1,90,1
3590486813694735,3590486814048015,3590486826478092,3590486826680602,3590486878242001,3590486881591928,3590486881595108,1,8,0
3590487000850431,3590487001170620,3590487005999126,3590487006175665,3590487016724355,3590487017038975,3590487017040875,1,8,0
3590487061017141,3590487061309951,3590487065731327,3590487065897957,3590487084400448,3590487084648388,3590487084650198,1,8,0
3590487127048956,3590487127397316,3590487131894602,3590487132087492,3590487146312848,3590487146566807,3590487146568507,1,8,0
3590487202986842,3590487203418561,3590487206068709,3590487206265708,3590487215111930,3590487215351960,3590487215354070,1,88,1
3590487597371243,3590487597699883,3590487602227719,3590487602401159,3590487642490029,3590487642751949,3590487642754099,1,8,0
3590487685661187,3590487685955216,3590487690464792,3590487690634432,3590487707617265,3590487707868705,3590487707870315,1,8,0
3590487750671333,3590487750971633,3590487755434538,3590487755602268,3590487769755964,3590487770004274,3590487770005804,1,8,0
3590487812810332,3590487813088792,3590487817546677,3590487817716797,3590487832144343,3590487832422693,3590487832424253,1,8,0
3590487874982031,3590487875273751,3590487879701596,3590487879867346,3590487893773043,3590487894015332,3590487894016842,1,8,0
3590487936395671,3590487936739891,3590487941173546,3590487941350396,3590487955099223,3590487955347062,3590487955348732,1,8,0
3590487998154860,3590487998412240,3590488002831086,3590488003015036,3590488015673573,3590488015932953,3590488015934823,1,8,0
3590488076355744,3590488076793463,3590488079545721,3590488079746450,3590488087665203,3590488087839052,3590488087840862,1,96,1
3590488468232560,3590488468531729,3590488473039285,3590488473214965,3590488514655824,3590488514926154,3590488514928374,1,8,0
3590488557644902,3590488557953742,3590488562449057,3590488562623657,3590488575843794,3590488576113174,3590488576114974,1,8,0
3590488618740382,3590488619049782,3590488623506497,3590488623675567,3590488636561235,3590488636817074,3590488636819144,1,8,0
3590488679334873,3590488679626853,3590488684104248,3590488684274958,3590488697200685,3590488697447525,3590488697449525,1,8,0
3590488739723964,3590488740033534,3590488744415929,3590488744582199,3590488757848376,3590488758104956,3590488758106816,1,8,0
3590489601621833,3590489604257560,3590489607318897,3590489607529417,3590489616192269,3590489616442088,3590489616443978,1,8096,1
3590490012545093,3590490013320292,3590490016062050,3590490016236970,3590490024439672,3590490024609991,3590490024611481,1,8096,1
3590490401178306,3590490401973765,3590490404628062,3590490404800502,3590490413086344,3590490413256324,3590490413258134,1,8096,1
3590490776211722,3590490777036111,3590490779462719,3590490779646538,3590490787142801,3590490787296641,3590490787298501,1,8096,1
3590491162870908,3590491166302644,3590491169069872,3590491169248081,3590491181284630,3590491181442570,3590491181444350,2,8096,1
3590491649303427,3590491650235506,3590492122403981,3590492122615781,3590492131172053,3590492131543903,3590492131545853,2,8096,1
3590492519603809,3590492526867392,3590492621047461,3590492621224851,3590492629931772,3590492630187802,3590492630190542,4,8096,1
3590493028568210,3590493035915263,3590493094292597,3590493094476767,3590493103195169,3590493103460808,3590493103462488,6,8096,1
3590493514220114,3590493521499687,3590493565522145,3590493565700695,3590493574473747,3590493574754016,3590493574755636,8,8096,1
3590493976222643,3590493983751395,3590494039684832,3590494039862952,3590494048675713,3590494048931893,3590494048933673,10,8096,1
3590494453472057,3590494461107230,3590494520832663,3590494521012313,3590494529791504,3590494530053284,3590494530055254,12,8096,1
3590494924719168,3590494925787587,3590494990540046,3590494990717185,3590494999931687,3590495000418956,3590495000420686,12,2350,1
3590495410851396,3590495411607075,3590495416610761,3590495416813640,3590495450584578,3590495450927708,3590495450930118,12,96,0
3590495560014764,3590495560713974,3590495566280058,3590495566479078,3590495580935114,3590495581198684,3590495581200894,12,96,0
3590495624616273,3590495625333742,3590495631513436,3590495631698506,3590495645675353,3590495645959313,3590495645961363,12,96,0
3590495690063851,3590495690782280,3590495695509076,3590495695691455,3590495707018085,3590495707314314,3590495707316594,12,96,0
3590495750946513,3590495751617563,3590495756299468,3590495756486358,3590495769198186,3590495769516596,3590495769518656,12,96,0
3590495814268353,3590495815097332,3590495819900978,3590495820090298,3590495833576025,3590495833881305,3590495833883155,12,96,0
3590495878399953,3590495879080972,3590495883780567,3590495883961907,3590495898042064,3590495898298444,3590495898300144,12,96,0
3590495941546433,3590495942340462,3590495950674814,3590495950863254,3590495963956242,3590495964292781,3590495964294911,12,96,0
3590496008879099,3590496009768478,3590496015068713,3590496015246843,3590496028833880,3590496029146890,3590496029149030,12,96,0
3590496073182958,3590496073955338,3590496078595973,3590496078780283,3590496092873080,3590496093128399,3590496093130309,12,96,0
3590496136423898,3590496137172368,3590496145227550,3590496145415720,3590496158374508,3590496158734377,3590496158737057,12,96,0
3590496203796815,3590496204497524,3590496209154370,3590496209337219,3590496222690937,3590496222947127,3590496222948667,12,96,0
3590496266491455,3590496267224895,3590496271921100,3590496272120470,3590496285636557,3590496285986117,3590496285988607,12,96,0
3590496330227085,3590496331002284,3590496336361959,3590496336544589,3590496351605545,3590496351988904,3590496351991364,12,96,0
3590496395486283,3590496396185053,3590496401071258,3590496401252688,3590496415418274,3590496415777754,3590496415780554,12,96,0
3590496460643992,3590496461472491,3590496466146006,3590496466324786,3590496479613584,3590496479953573,3590496479955693,12,96,0
3590496524118652,3590496524853771,3590496530601265,3590496530780765,3590496544793832,3590496545149202,3590496545151572,12,96,0
3590496589056180,3590496589816659,3590496595854534,3590496596046963,3590496610852669,3590496611230239,3590496611232609,12,96,0
3590496654404688,3590496655148908,3590496661407312,3590496661589081,3590496676133278,3590496676499677,3590496676502197,12,96,0
3590496720175646,3590496722292254,3590496727964599,3590496728190979,3590496739054368,3590496739415078,3590496739417418,11,88,0
3590496858350796,3590496859053945,3590496863912901,3590496864112091,3590496878347887,3590496878670547,3590496878672667,11,88,0
3590496921902516,3590496922685345,3590496939415240,3590496939598459,3590496953373246,3590496953718846,3590496953721376,11,88,0
3590496998788684,3590497002908480,3590497008128655,3590497008302885,3590497017583606,3590497018072656,3590497018074766,12,4267,1
3590497413384713,3590497414172712,3590497418823188,3590497419016718,3590497465496664,3590497465830164,3590497465832234,12,96,0
3590497509428893,3590497510204832,3590497520771082,3590497520966922,3590497534489169,3590497534805739,3590497534807579,12,96,0
3590497579282827,3590497580100406,3590497585725291,3590497585915321,3590497599791597,3590497600108327,3590497600110697,12,96,0
3590497644212266,3590497644965235,3590497650731280,3590497650912979,3590497664804866,3590497665105316,3590497665107186,12,96,0
3590497709417154,3590497710150974,3590497715507429,3590497715689039,3590497729414416,3590497729722355,3590497729724355,12,96,0
3590497774316954,3590497776133502,3590497781169887,3590497781359427,3590497793690365,3590497793958275,3590497793959855,11,88,0
3590497837772324,3590497838473973,3590497844378328,3590497844576518,3590497856668706,3590497856929026,3590497856930896,11,88,0
3590497900501515,3590497901116095,3590497907352929,3590497907540609,3590497919730527,3590497919990247,3590497919992267,11,88,0
3590497963434196,3590497964202975,3590497971167389,3590497971355949,3590497985205596,3590497985563975,3590497985566145,11,88,0
3590498031852262,3590498035972098,3590498040902153,3590498041073953,3590498049055956,3590498049335106,3590498049337046,12,4267,1
3590498427632631,3590498428423270,3590498433073196,3590498433260895,3590498479071723,3590498479392812,3590498479394912,12,96,0
3590498523427011,3590498524214210,3590498535940119,3590498536147029,3590498549706226,3590498550012066,3590498550014036,12,96,0
3590498595102244,3590498596981872,3590498601723817,3590498601917697,3590498613296607,3590498613567096,3590498613569006,11,88,0
3590498657094936,3590498659450303,3590498667143936,3590498667338776,3590498679300085,3590498679727114,3590498679729074,10,80,0
3590498788250183,3590498789987591,3590498799934662,3590498800141542,3590498811966431,3590498812403450,3590498812405230,9,72,0
3590498912806507,3590498921307629,3590498931603269,3590498931783399,3590498941055980,3590498941535950,3590498941537990,9,4243,1
3590499334682263,3590499347092921,3590499356261423,3590499356443522,3590499365078534,3590499365338594,3590499365340244,9,8096,1
3590499750863275,3590499762273504,3590499895023651,3590499895206020,3590499903839362,3590499904127102,3590499904129232,10,8096,1
3590500291173092,3590500298586105,3590500363494835,3590500363672285,3590500372292737,3590500372548767,3590500372550627,12,8096,1
3590500755637191,3590500760955856,3590500839026644,3590500839210784,3590500848396955,3590500848891175,3590500848893395,11,1050,1
3590501252272701,3590501256430217,3590501261298363,3590501261476323,3590501269714425,3590501269996095,3590501269997745,12,4267,1
3590501649595554,3590501650333303,3590501674785190,3590501674975130,3590501727868491,3590501728318951,3590501728321051,12,96,0
3590501771556221,3590501772296060,3590501780385583,3590501780581203,3590501794644030,3590501794921290,3590501794923190,12,96,0
3590501838489299,3590501839290469,3590501843897574,3590501844095494,3590501858722411,3590501859084020,3590501859086130,12,96,0
3590501902534360,3590501904288899,3590501909098994,3590501909296104,3590501919323425,3590501919587635,3590501919589875,11,88,0
3590501963190685,3590501963938394,3590501968693239,3590501968880879,3590501981861137,3590501982161017,3590501982163127,11,88,0
3590502026675046,3590502028502304,3590502033261820,3590502033449650,3590502044424830,3590502044688539,3590502044690499,10,80,0
3590502087952960,3590502088677919,3590502096063062,3590502096251232,3590502108141341,3590502108410591,3590502108412701,10,80,0
3590502153782779,3590502157850735,3590502165291788,3590502165461498,3590502174763470,3590502175244859,3590502175246679,11,4259,1
3590502564117231,3590502564885630,3590502569541936,3590502569735896,3590502630113250,3590502630393870,3590502630395820,11,88,0
3590502677186607,3590502681367943,3590502686565008,3590502686745008,3590502695207160,3590502695488840,3590502695490700,12,4267,1
3590503089832798,3590503090706928,3590503095387703,3590503095583233,3590503126532905,3590503126842544,3590503126844584,12,96,0
3590503170870864,3590503171626703,3590503181296274,3590503181484624,3590503195114302,3590503195434122,3590503195436561,12,96,0
3590503239716891,3590503240481510,3590503245684465,3590503245871205,3590503259915962,3590503260197282,3590503260199182,12,96,0
3590503303800072,3590503304504771,3590503309115597,3590503309298227,3590503323419834,3590503323756204,3590503323758344,12,96,0
