3590486296736275,3590486298706153,3590486329027714,3590486329544703,3590486340503362,3590486343301599,3590486343313469,1,90,1
3590486846459383,3590486846895512,3590486859653890,3590486859892989,3590486878342341,3590486881344488,3590486881346858,1,8,0
3590486998851683,3590486999224532,3590487004379537,3590487004578887,3590487016755955,3590487017030125,3590487017032005,1,8,0
3590487062136820,3590487062432540,3590487067135325,3590487067321365,3590487089307934,3590487089670303,3590487089672203,1,8,0
3590487135459998,3590487135771908,3590487140532833,3590487140716513,3590487154301810,3590487154594099,3590487154595859,1,8,0
3590487203001952,3590487203461661,3590487206295128,3590487206505138,3590487215829819,3590487216093879,3590487216095319,1,88,1
3590487628636183,3590487629013212,3590487633883358,3590487634083587,3590487643551558,3590487643826908,3590487643828618,1,8,0
3590487689299793,3590487689596523,3590487694314028,3590487694497848,3590487711324701,3590487711588911,3590487711590441,1,8,0
3590487756567837,3590487756920407,3590487761704352,3590487761894782,3590487771374023,3590487771645422,3590487771647012,1,8,0
3590487817187898,3590487817544037,3590487822306113,3590487822497053,3590487832362503,3590487832624583,3590487832625933,1,8,0
3590487877227819,3590487877521789,3590487882149944,3590487882331074,3590487894887882,3590487895223901,3590487895225971,1,8,0
3590487940980126,3590487941313356,3590487945926872,3590487946115611,3590487958011210,3590487958310269,3590487958312119,1,8,0
3590488005212613,3590488005552063,3590488010518918,3590488010722018,3590488020427359,3590488020704018,3590488020705498,1,8,0
3590488076359404,3590488076832173,3590488079654530,3590488079875300,3590488088306932,3590488088493962,3590488088495722,1,96,1
3590488498271520,3590488498637450,3590488503502645,3590488503692945,3590488515390483,3590488515712343,3590488515714763,1,8,0
3590488561512708,3590488561809008,3590488566508073,3590488566688053,3590488576234964,3590488576503624,3590488576504994,1,8,0
3590488621424199,3590488621721559,3590488626371035,3590488626547154,3590488637325954,3590488637630894,3590488637632404,1,8,0
3590488683119399,3590488683425809,3590488688206254,3590488688392874,3590488697877735,3590488698150764,3590488698152294,1,8,0
3590488743467740,3590488743761840,3590488748477055,3590488748656515,3590488758125236,3590488758383296,3590488758384776,1,8,0
3590489601968852,3590489604783800,3590489608386186,3590489608645496,3590489618355406,3590489618634246,3590489618636736,1,8096,1
3590490038364318,3590490039231297,3590490042172654,3590490042369724,3590490051086396,3590490051261396,3590490051263326,1,8096,1
3590490454284654,3590490455166933,3590490458131570,3590490458325570,3590490467199841,3590490467387061,3590490467389051,1,8096,1
3590490872150739,3590490873083198,3590490875653595,3590490875848025,3590490883771388,3590490883934597,3590490883936027,1,8096,1
3590491286455818,3590491290024535,3590491293019832,3590491293219762,3590491301861873,3590491302036123,3590491302037953,2,8096,1
3590491737949092,3590491738998221,3590492122911971,3590492123154571,3590492132511922,3590492132941761,3590492132944071,2,8096,1
3590492547670702,3590492555118075,3590492621306281,3590492621508261,3590492630912272,3590492631204041,3590492631206031,4,8096,1
3590493066639634,3590493074124356,3590493094505937,3590493094710907,3590493104136878,3590493104447447,3590493104449577,6,8096,1
3590493535234074,3590493542863537,3590493565661605,3590493565861025,3590493575263476,3590493575546886,3590493575548756,8,8096,1
3590493997643362,3590494005352395,3590494039842942,3590494040062362,3590494049269873,3590494049565073,3590494049566713,10,8096,1
3590494478746073,3590494486496585,3590494521099542,3590494521309942,3590494530792023,3590494531082343,3590494531084193,12,8096,1
3590494948502706,3590494949622454,3590494990655035,3590494990849575,3590495000561356,3590495001072506,3590495001074356,12,2350,1
3590495438958329,3590495439834409,3590495445378333,3590495445609233,3590495455592774,3590495455969733,3590495455972013,12,96,0
3590495566281348,3590495567023938,3590495571999073,3590495572230563,3590495581900844,3590495582172813,3590495582174653,12,96,0
3590495627656300,3590495628411689,3590495633309305,3590495633513504,3590495644622374,3590495644913864,3590495644915644,12,96,0
3590495690417780,3590495691142200,3590495696032895,3590495696229085,3590495707378524,3590495707668284,3590495707669754,12,96,0
3590495753041561,3590495753723831,3590495758600626,3590495758795096,3590495769037556,3590495769316236,3590495769317766,12,96,0
3590495815038673,3590495815940092,3590495820987067,3590495821189807,3590495833685395,3590495833985615,3590495833987395,12,96,0
3590495880365421,3590495881059790,3590495885923975,3590495886120135,3590495897333285,3590495897629944,3590495897631644,12,96,0
3590495942850942,3590495943637411,3590495950766984,3590495950957174,3590495966136210,3590495966528359,3590495966529769,12,96,0
3590496011505157,3590496012397276,3590496017211311,3590496017404271,3590496028993840,3590496029293940,3590496029295650,12,96,0
3590496078239143,3590496079085463,3590496084090868,3590496084297278,3590496093971239,3590496094236248,3590496094237538,12,96,0
3590496140494885,3590496141252094,3590496146127779,3590496146319419,3590496158793507,3590496159130057,3590496159132027,12,96,0
3590496205881403,3590496206585102,3590496211414327,3590496211602737,3590496221606198,3590496221883278,3590496221884858,12,96,0
