3610003743504060,3610003752738505,3610003752843626,3610003753417360,3610003754944051,3610003754976001,3610003764489418,3610004316190286,3610004316205076,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610004317119412,3610004317281293,3610004317283604,3610004317285304,3610004317399114,3610004317419804,3610004317496495,3610004317542175,3610004317549505,0,16,128,4,model.layers.2.self_attn.attn
3610004318250290,3610004318397481,3610004318398391,3610004318399131,3610004318485392,3610004318496692,3610004318823174,3610004318826054,3610004318831814,0,16,128,128,model.layers.3.self_attn.attn
3610004319455779,3610004319606590,3610004319607450,3610004319608210,3610004319688600,3610004319699591,3610004319986393,3610004319988703,3610004319993943,0,16,128,1,model.layers.0.self_attn.swa_cache
3610004320612827,3610004320761988,3610004320762938,3610004320763758,3610004320849289,3610004320860329,3610004320929829,3610004320932149,3610004320938049,0,16,128,1,model.layers.1.self_attn.swa_cache
3610004321637184,3610004321786925,3610004321787825,3610004321788565,3610004321868456,3610004321878916,3610004321947886,3610004321950006,3610004321955526,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610004322442740,3610004322584271,3610004322585091,3610004322585831,3610004322671751,3610004322682392,3610004322749962,3610004322751962,3610004322757742,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610004323429827,3610004323578748,3610004323579828,3610004323580628,3610004323660678,3610004323670929,3610004323739389,3610004323741439,3610004323746989,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610004953733897,3610004954256081,3610004954333921,3610004954621963,3610004954716644,3610004954731034,3610004954993006,3610005353866695,3610005353883095,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610005355707228,3610005356439883,3610005356550994,3610005356932937,3610005357075808,3610005357094228,3610005357446340,3610005358243016,3610005358252596,1,16,128,4,model.layers.2.self_attn.attn
3610005360020479,3610005360706023,3610005360820984,3610005361190017,3610005361321308,3610005361339948,3610005361679070,3610005361682110,3610005361690030,1,16,128,128,model.layers.3.self_attn.attn
3610005363166801,3610005363641684,3610005363721785,3610005363980787,3610005364091987,3610005364103907,3610005364343329,3610005364346269,3610005364352269,1,16,128,1,model.layers.0.self_attn.swa_cache
