3610003704991929,3610003714899269,3610003715002679,3610003715645314,3610003717232325,3610003717259855,3610003727363777,3610004235809169,3610004235827010,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610004236993938,3610004237213789,3610004237216999,3610004237219019,3610004237348850,3610004237374670,3610004237470241,3610004237527831,3610004237537862,0,16,128,4,model.layers.2.self_attn.attn
3610004238387988,3610004238564909,3610004238566779,3610004238567669,3610004238695340,3610004238711780,3610004239098623,3610004239102333,3610004239109673,0,16,128,128,model.layers.3.self_attn.attn
3610004239926318,3610004240117930,3610004240119440,3610004240120270,3610004240222950,3610004240235821,3610004240589483,3610004240593453,3610004240600593,0,16,128,1,model.layers.0.self_attn.swa_cache
3610004241374209,3610004241568860,3610004241570390,3610004241571270,3610004241672571,3610004241685381,3610004241770521,3610004241773411,3610004241780991,0,16,128,1,model.layers.1.self_attn.swa_cache
3610004242677648,3610004242845099,3610004242846409,3610004242847139,3610004242947870,3610004242959180,3610004243040160,3610004243042540,3610004243049820,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610004243627904,3610004243787966,3610004243789236,3610004243790036,3610004243895186,3610004243906826,3610004243986317,3610004243988507,3610004243995417,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610004244811153,3610004244995574,3610004244997064,3610004244997864,3610004245093595,3610004245104375,3610004245181765,3610004245184155,3610004245190966,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610004968786183,3610004969345107,3610004969426378,3610004969762820,3610004969868701,3610004969885561,3610004970160443,3610005350489761,3610005350504842,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610005352134043,3610005352738557,3610005352818538,3610005353175720,3610005353290331,3610005353306301,3610005353594793,3610005354204508,3610005354212778,1,16,128,4,model.layers.2.self_attn.attn
3610005355552687,3610005356064501,3610005356141971,3610005356468304,3610005356592444,3610005356608365,3610005356906727,3610005356910267,3610005356916927,1,16,128,128,model.layers.3.self_attn.attn
3610005358450908,3610005359028832,3610005359132342,3610005359434544,3610005359557835,3610005359571855,3610005359875468,3610005359879468,3610005359886578,1,16,128,1,model.layers.0.self_attn.swa_cache
3610005361429509,3610005362020553,3610005362109033,3610005362413755,3610005362547006,3610005362560996,3610005362864109,3610005362867369,3610005362874409,1,16,128,1,model.layers.1.self_attn.swa_cache
3610005364446630,3610005364926333,3610005365012124,3610005365260726,3610005365363056,3610005365374866,3610005365619328,3610005365622598,3610005365628628,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610005366780936,3610005367270250,3610005367354950,3610005367599392,3610005367701963,3610005367713333,3610005367961115,3610005367963575,3610005367969865,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610005369290374,3610005369770697,3610005369842258,3610005370086680,3610005370187530,3610005370199090,3610005370445712,3610005370448532,3610005370455012,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610006162236686,3610006167442733,3610006167523294,3610006167877456,3610006168065188,3610006168082328,3610006168548791,3610006169516338,3610006169527608,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006170231133,3610006170395774,3610006170396974,3610006170397764,3610006170494245,3610006170508145,3610006170586355,3610006170635556,3610006170643346,0,15,120,4,model.layers.2.self_attn.attn
3610006171383981,3610006171540892,3610006171542202,3610006171542902,3610006171635453,3610006171649203,3610006172028225,3610006172032325,3610006172038835,0,15,120,128,model.layers.3.self_attn.attn
3610006172806941,3610006172969782,3610006172971052,3610006172971672,3610006173064513,3610006173075953,3610006173421695,3610006173425405,3610006173431675,0,15,120,1,model.layers.0.self_attn.swa_cache
3610006174141080,3610006174301471,3610006174302711,3610006174303411,3610006174396562,3610006174408342,3610006174482933,3610006174485833,3610006174492663,0,15,120,1,model.layers.1.self_attn.swa_cache
3610006175359689,3610006175507020,3610006175508250,3610006175508910,3610006175600611,3610006175611721,3610006175683891,3610006175686401,3610006175693131,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3610006176292555,3610006176447977,3610006176449297,3610006176450047,3610006176540867,3610006176551767,3610006176626858,3610006176628818,3610006176635458,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610006177450734,3610006177606595,3610006177607825,3610006177608565,3610006177702375,3610006177713815,3610006177798546,3610006177800786,3610006177808236,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3610006579326062,3610006580015417,3610006580105168,3610006580437470,3610006580543961,3610006580560381,3610006580869693,3610006635700169,3610006635728699,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006639198224,3610006639993349,3610006640112340,3610006640503633,3610006640665074,3610006640684484,3610006641053207,3610006641886753,3610006641896263,1,15,120,4,model.layers.2.self_attn.attn
3610006643807396,3610006644496781,3610006644604672,3610006644952854,3610006645082215,3610006645099165,3610006645426548,3610006645431268,3610006645438988,1,15,120,128,model.layers.3.self_attn.attn
3610006647334341,3610006647818014,3610006647914955,3610006648161467,3610006648277058,3610006648288658,3610006648527109,3610006648530079,3610006648535649,1,15,120,1,model.layers.0.self_attn.swa_cache
3610006649904329,3610006650422503,3610006650502003,3610006650749185,3610006650858036,3610006650869736,3610006651115088,3610006651118298,3610006651123748,1,15,120,1,model.layers.1.self_attn.swa_cache
