3610004276765158,3610004286979520,3610004287104951,3610004287659445,3610004289277856,3610004289310986,3610004300061902,3610004824245645,3610004824281776,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610004826525861,3610004827057405,3610004827065515,3610004827069115,3610004827393207,3610004827450638,3610004827669019,3610004827817220,3610004827828220,0,16,128,4,model.layers.2.self_attn.attn
3610004828845068,3610004829043539,3610004829044959,3610004829046009,3610004829189160,3610004829205350,3610004829657923,3610004829660853,3610004829668703,0,16,128,128,model.layers.3.self_attn.attn
3610004830518089,3610004830749191,3610004830750741,3610004830751771,3610004830863342,3610004830877942,3610004831265495,3610004831268325,3610004831275665,0,16,128,1,model.layers.0.self_attn.swa_cache
3610004832138091,3610004832329732,3610004832330972,3610004832332032,3610004832470743,3610004832486023,3610004832579994,3610004832582504,3610004832590534,0,16,128,1,model.layers.1.self_attn.swa_cache
3610004833578591,3610004833765012,3610004833766612,3610004833767432,3610004833870193,3610004833883153,3610004833965684,3610004833967654,3610004833975454,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610004834645739,3610004834841100,3610004834842330,3610004834843060,3610004834965881,3610004834979161,3610004835070882,3610004835073002,3610004835080912,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610004836069929,3610004836221310,3610004836222510,3610004836223250,3610004836323390,3610004836334760,3610004836408391,3610004836410271,3610004836417251,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610005368489168,3610005369240964,3610005369366004,3610005369903668,3610005370030079,3610005370053119,3610005370433272,3610005371171907,3610005371183857,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610005373069411,3610005373598674,3610005373681655,3610005373960187,3610005374063098,3610005374078308,3610005374359270,3610005374984224,3610005374992844,1,16,128,4,model.layers.2.self_attn.attn
3610005376406844,3610005376910418,3610005376991308,3610005377246040,3610005377347551,3610005377361711,3610005377621093,3610005377623963,3610005377630343,1,16,128,128,model.layers.3.self_attn.attn
3610005378953942,3610005379460236,3610005379555366,3610005379805718,3610005379905129,3610005379917159,3610005380203701,3610005380206921,3610005380213461,1,16,128,1,model.layers.0.self_attn.swa_cache
3610005381553990,3610005382063034,3610005382148814,3610005382456067,3610005382562397,3610005382575007,3610005382844639,3610005382847259,3610005382853879,1,16,128,1,model.layers.1.self_attn.swa_cache
3610005384213219,3610005384727623,3610005384815373,3610005385096265,3610005385198196,3610005385210476,3610005385486468,3610005385488968,3610005385495738,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610005386698246,3610005387207960,3610005387300231,3610005387551702,3610005387653083,3610005387665483,3610005387927395,3610005387929885,3610005387935725,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610005389334135,3610005389836659,3610005389912609,3610005390160741,3610005390259092,3610005390271072,3610005390532143,3610005390535034,3610005390541384,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610006164820835,3610006170212033,3610006170300843,3610006170640216,3610006170814647,3610006170833017,3610006171311790,3610006172299177,3610006172311817,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006173050223,3610006173220134,3610006173221624,3610006173222524,3610006173323525,3610006173338025,3610006173419855,3610006173472446,3610006173480716,0,15,120,4,model.layers.2.self_attn.attn
3610006174299511,3610006174466853,3610006174468253,3610006174469063,3610006174568283,3610006174583233,3610006174938926,3610006174942166,3610006174949206,0,15,120,128,model.layers.3.self_attn.attn
3610006175739482,3610006175908343,3610006175909683,3610006175910773,3610006176023804,3610006176036754,3610006176404846,3610006176408246,3610006176414916,0,15,120,1,model.layers.0.self_attn.swa_cache
3610006177153331,3610006177318903,3610006177320263,3610006177321033,3610006177418143,3610006177431103,3610006177511154,3610006177513454,3610006177521074,0,15,120,1,model.layers.1.self_attn.swa_cache
3610006178403390,3610006178561461,3610006178562941,3610006178563671,3610006178665342,3610006178678312,3610006178759293,3610006178761773,3610006178769063,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3610006179372977,3610006179542048,3610006179543588,3610006179544478,3610006179639879,3610006179651689,3610006179730470,3610006179732790,3610006179739970,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610006180623296,3610006180785347,3610006180786697,3610006180787737,3610006180885668,3610006180897828,3610006180976798,3610006180978878,3610006180985698,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3610006641034137,3610006641667171,3610006641748602,3610006642030944,3610006642139524,3610006642157235,3610006642502967,3610006643257482,3610006643268262,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006644660452,3610006645218736,3610006645297457,3610006645590659,3610006645724240,3610006645739300,3610006646099782,3610006646831477,3610006646840648,1,15,120,4,model.layers.2.self_attn.attn
3610006648270118,3610006648868622,3610006648965603,3610006649283445,3610006649390095,3610006649405676,3610006649726308,3610006649729958,3610006649736648,1,15,120,128,model.layers.3.self_attn.attn
3610006651163828,3610006651789432,3610006651888613,3610006652187605,3610006652293086,3610006652306076,3610006652616358,3610006652619378,3610006652625938,1,15,120,1,model.layers.0.self_attn.swa_cache
