3610003660174953,3610003669185647,3610003704965259,3610004236375253,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610004236647185,3610004236656885,3610004236974548,3610004237735933,0,16,128,4,model.layers.2.self_attn.attn
3610004238135236,3610004238142156,3610004238373027,3610004239304074,0,16,128,128,model.layers.3.self_attn.attn
3610004239632986,3610004239637986,3610004239908918,3610004240792254,0,16,128,1,model.layers.0.self_attn.swa_cache
3610004241109047,3610004241114617,3610004241358548,3610004241962243,0,16,128,1,model.layers.1.self_attn.swa_cache
3610004242311395,3610004242315595,3610004242660378,3610004243218092,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610004243353833,3610004243357723,3610004243612984,3610004244177348,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610004244493321,3610004244497521,3610004244796093,3610004245368867,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610004967866567,3610004968575392,3610004968770163,3610005350867524,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610005351050155,3610005351875501,3610005352117713,3610005354408429,1,16,128,4,model.layers.2.self_attn.attn
3610005354724501,3610005355339146,3610005355537097,3610005357134018,1,16,128,128,model.layers.3.self_attn.attn
3610005357467071,3610005358203266,3610005358432767,3610005360139179,1,16,128,1,model.layers.0.self_attn.swa_cache
3610005360471572,3610005361184087,3610005361411368,3610005363093740,1,16,128,1,model.layers.1.self_attn.swa_cache
3610005363414303,3610005364168838,3610005364432900,3610005365810219,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610005365948940,3610005366575235,3610005366766466,3610005368173286,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610005368446898,3610005369082772,3610005369275794,3610005370633573,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610006160771396,3610006161769133,3610006162216596,3610006169778350,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006169939731,3610006169976951,3610006170212583,3610006170817237,0,15,120,4,model.layers.2.self_attn.attn
3610006171127699,3610006171167079,3610006171368921,3610006172225587,0,15,120,128,model.layers.3.self_attn.attn
3610006172534649,3610006172571509,3610006172789801,3610006173609667,0,15,120,1,model.layers.0.self_attn.swa_cache
3610006173889919,3610006173925719,3610006174125630,3610006174701414,0,15,120,1,model.layers.1.self_attn.swa_cache
3610006174991896,3610006175032777,3610006175342319,3610006175871022,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3610006176019144,3610006176058014,3610006176277055,3610006176806909,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610006177101131,3610006177140681,3610006177433663,3610006177983867,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3610006578337685,3610006579067731,3610006579308872,3610006636391944,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006636826687,3610006638551099,3610006639174954,3610006642132054,1,15,120,4,model.layers.2.self_attn.attn
3610006642563207,3610006643503714,3610006643785486,3610006645667359,1,15,120,128,model.layers.3.self_attn.attn
3610006646124373,3610006647014289,3610006647317531,3610006648707111,1,15,120,1,model.layers.0.self_attn.swa_cache
3610006648973853,3610006649704798,3610006649890009,3610006651289939,1,15,120,1,model.layers.1.self_attn.swa_cache
3610006651573131,3610006652273196,3610006652452527,3610006653872117,1,15,120,1,model.layers.2.self_attn.compressor.state_cache
3610006654027488,3610006654741863,3610006654932925,3610006656320544,1,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610006656612026,3610006657366262,3610006657562873,3610006658946123,1,15,120,1,model.layers.3.self_attn.compressor.state_cache
3610007347048434,3610007348206032,3610007348582364,3610007351499525,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3610007351680536,3610007351726467,3610007351929978,3610007352534302,0,14,112,4,model.layers.2.self_attn.attn
3610007352831684,3610007352876225,3610007353060036,3610007353818441,0,14,112,128,model.layers.3.self_attn.attn
3610007354141714,3610007354182574,3610007354376185,3610007355133410,0,14,112,1,model.layers.0.self_attn.swa_cache
3610007355402042,3610007355452253,3610007355644774,3610007356231978,0,14,112,1,model.layers.1.self_attn.swa_cache
3610007356509300,3610007356550210,3610007356836552,3610007357332656,0,14,112,1,model.layers.2.self_attn.compressor.state_cache
3610007357459927,3610007357499737,3610007357707789,3610007358218362,0,14,112,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610007358492204,3610007358539514,3610007358835257,3610007359337860,0,14,112,1,model.layers.3.self_attn.compressor.state_cache
3610007732047852,3610007732687016,3610007732892128,3610007816647507,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3610007816850688,3610007817854025,3610007818156777,3610007821490221,1,14,112,4,model.layers.2.self_attn.attn
3610007821946954,3610007822898401,3610007823191753,3610007825328438,1,14,112,128,model.layers.3.self_attn.attn
3610007825621470,3610007826185974,3610007826360395,3610007827684974,1,14,112,1,model.layers.0.self_attn.swa_cache
3610007827945636,3610007828528640,3610007828705961,3610007830014831,1,14,112,1,model.layers.1.self_attn.swa_cache
3610007830275182,3610007830844956,3610007831017238,3610007832349557,1,14,112,1,model.layers.2.self_attn.compressor.state_cache
3610007832483688,3610007833061552,3610007833264383,3610007834569543,1,14,112,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610007834845385,3610007835460449,3610007835642760,3610007836987740,1,14,112,1,model.layers.3.self_attn.compressor.state_cache
3610008515560961,3610008516810410,3610008517307123,3610008520455045,1,13,104,4,model.layers.2.self_attn.indexer.k_cache
3610008520620986,3610008520663607,3610008520921648,3610008521532593,0,13,104,4,model.layers.2.self_attn.attn
3610008521888565,3610008521927556,3610008522162847,3610008523003763,0,13,104,128,model.layers.3.self_attn.attn
3610008523337775,3610008523376136,3610008523633408,3610008524496014,0,13,104,1,model.layers.0.self_attn.swa_cache
3610008524772046,3610008524806756,3610008525057848,3610008525677772,0,13,104,1,model.layers.1.self_attn.swa_cache
3610008525970094,3610008526010194,3610008526365527,3610008526998171,0,13,104,1,model.layers.2.self_attn.compressor.state_cache
3610008527136732,3610008527172462,3610008527419134,3610008528067659,0,13,104,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610008528388671,3610008528430781,3610008528797964,3610008529351168,0,13,104,1,model.layers.3.self_attn.compressor.state_cache
3610008959267009,3610008959895704,3610008960110985,3610008967249475,1,13,104,4,model.layers.2.self_attn.indexer.k_cache
3610008967417517,3610008968131112,3610008968326993,3610008970913461,1,13,104,4,model.layers.2.self_attn.attn
3610008971447335,3610008972592243,3610008972962026,3610008975667155,1,13,104,128,model.layers.3.self_attn.attn
3610008976250679,3610008977387217,3610008977854500,3610008979638013,1,13,104,1,model.layers.0.self_attn.swa_cache
3610008979965435,3610008980711250,3610008980921272,3610008982468582,1,13,104,1,model.layers.1.self_attn.swa_cache
3610008982792365,3610008983438019,3610008983640011,3610008985260322,1,13,104,1,model.layers.2.self_attn.compressor.state_cache
3610008985412043,3610008986054848,3610008986248579,3610008987843510,1,13,104,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610008988135622,3610008988833747,3610008989044479,3610008990427698,1,13,104,1,model.layers.3.self_attn.compressor.state_cache
3610009705978027,3610009708101361,3610009708882877,3610009713175087,1,12,96,4,model.layers.2.self_attn.indexer.k_cache
3610009713376299,3610009713431479,3610009713705141,3610009714371306,0,12,96,4,model.layers.2.self_attn.attn
3610009714718098,3610009714759088,3610009714968290,3610009715819356,0,12,96,128,model.layers.3.self_attn.attn
3610009716145918,3610009716187778,3610009716394350,3610009717208735,0,12,96,1,model.layers.0.self_attn.swa_cache
