3610003582272844,3610003588541758,3610003623871357,3610004155878216,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610004156189258,3610004156198058,3610004156506841,3610004157221166,0,16,128,4,model.layers.2.self_attn.attn
3610004157602988,3610004157608288,3610004157821990,3610004158640316,0,16,128,128,model.layers.3.self_attn.attn
3610004158950058,3610004158954268,3610004159167689,3610004159948155,0,16,128,1,model.layers.0.self_attn.swa_cache
3610004160220637,3610004160225477,3610004160439288,3610004160979652,0,16,128,1,model.layers.1.self_attn.swa_cache
3610004161264164,3610004161268444,3610004161631967,3610004162165220,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610004162303321,3610004162307251,3610004162529533,3610004163064077,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610004163345589,3610004163349849,3610004163676371,3610004164225495,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610004960529965,3610004961203170,3610004961408431,3610005351521299,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3610005351823591,3610005353138870,3610005353522533,3610005357519851,1,16,128,4,model.layers.2.self_attn.attn
3610005357907904,3610005358494908,3610005358680689,3610005360071219,1,16,128,128,model.layers.3.self_attn.attn
3610005360357071,3610005360939445,3610005361122976,3610005362502466,1,16,128,1,model.layers.0.self_attn.swa_cache
3610005362770898,3610005363345042,3610005363522843,3610005364900643,1,16,128,1,model.layers.1.self_attn.swa_cache
3610005365166305,3610005365737409,3610005365912080,3610005367257450,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3610005367395531,3610005367985025,3610005368183726,3610005369559236,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610005369825428,3610005370436912,3610005370622483,3610005371966293,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3610006160448964,3610006163283934,3610006163872648,3610006171329640,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3610006171488692,3610006171525862,3610006171803504,3610006172437178,0,15,120,4,model.layers.2.self_attn.attn
3610006172757781,3610006172792591,3610006173001132,3610006173854838,0,15,120,128,model.layers.3.self_attn.attn
3610006174171991,3610006174206971,3610006174429622,3610006175252358,0,15,120,1,model.layers.0.self_attn.swa_cache
3610006175522680,3610006175560750,3610006175767372,3610006176360256,0,15,120,1,model.layers.1.self_attn.swa_cache
3610006176662728,3610006176695968,3610006177018861,3610006177555864,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3610006177695375,3610006177728286,3610006177940217,3610006178483401,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3610006178780023,3610006178818943,3610006179134615,3610006179687149,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3610006576439882,3610006577106427,3610006577323858,3610006636593495,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
