3591525849064912,3591525852055637,3591525881841139,3591525882453426,3591525894870319,3591525897975625,3591525897990265,1,90,1
3591526424914515,3591526425373360,3591526438511702,3591526438752874,3591526449861952,3591526452842866,3591526452845306,1,8,0
3591526567616036,3591526568059341,3591526573333832,3591526573535024,3591526583760282,3591526584085546,3591526584087386,1,8,0
3591526630623871,3591526630982135,3591526635844331,3591526636056064,3591526646101649,3591526646402152,3591526646404163,1,8,0
3591526698789535,3591526699258900,3591526702203924,3591526702418696,3591526712272130,3591526712554093,3591526712555803,1,88,1
3591527133775633,3591527134204848,3591527139422758,3591527139627070,3591527149784927,3591527150090461,3591527150092441,1,8,0
3591527197185732,3591527197551836,3591527202531973,3591527202726875,3591527213156425,3591527213482959,3591527213485699,1,8,0
3591527261129006,3591527261528801,3591527266497108,3591527266690650,3591527276839437,3591527277138980,3591527277140820,1,8,0
3591527323630535,3591527323938878,3591527328828164,3591527329011947,3591527339276774,3591527339567918,3591527339569398,1,8,0
3591527385920350,3591527386216964,3591527391067770,3591527391244762,3591527401245157,3591527401539100,3591527401540890,1,8,0
3591527451506124,3591527451986390,3591527454968164,3591527455186676,3591527464201860,3591527464411572,3591527464413152,1,96,1
3591527887624673,3591527888049618,3591527893087476,3591527893313639,3591527902802298,3591527903111411,3591527903115061,1,8,0
3591527948562613,3591527948858566,3591527953606761,3591527953793603,3591527963643356,3591527963932859,3591527963934789,1,8,0
3591528009325121,3591528009622534,3591528014330648,3591528014506770,3591528023927468,3591528024235542,3591528024237172,1,8,0
3591528069420451,3591528069719794,3591528074516399,3591528074696861,3591528084542214,3591528084832908,3591528084834368,1,8,0
3591528130377970,3591528130743485,3591528135517719,3591528135712992,3591528145649606,3591528145940979,3591528145942619,1,8,0
3591529018138939,3591529021021113,3591529024615934,3591529024888697,3591529034931532,3591529035251246,3591529035258676,1,8096,1
3591529459706345,3591529460601725,3591529463501868,3591529463725571,3591529472884756,3591529473087768,3591529473089718,1,8096,1
3591529874771394,3591529875581243,3591529878430306,3591529878624908,3591529887677952,3591529887875454,3591529887877664,1,8096,1
3591530291002015,3591530291911785,3591530294557665,3591530294768008,3591530303432127,3591530303616089,3591530303618079,1,8096,1
3591530697426293,3591530700997604,3591530704046788,3591530704249861,3591530713357665,3591530713548507,3591530713550387,2,8096,1
3591531157848025,3591531158921518,3591531544568744,3591531544832637,3591531554958053,3591531555459429,3591531555461739,2,8096,1
3591531982611847,3591531990091703,3591532043318982,3591532043524054,3591532053434397,3591532053750681,3591532053752431,4,8096,1
3591532488954251,3591532496489907,3591532516505186,3591532516711108,3591532526834024,3591532527196398,3591532527198288,6,8096,1
3591532965830594,3591532973355420,3591532988403462,3591532988608074,3591532998529388,3591532998890242,3591532998892912,8,8096,1
3591533424158134,3591533431812011,3591533461809354,3591533462013757,3591533471789238,3591533472126112,3591533472127892,10,8096,1
3591533912256161,3591533919948929,3591533942090052,3591533942306565,3591533952211198,3591533952528701,3591533952530601,12,8096,1
3591534374538122,3591534375744986,3591534411970169,3591534412174962,3591534422303667,3591534422872954,3591534422876964,12,2350,1
3591534866895924,3591534867717523,3591534873151015,3591534873388358,3591534883693315,3591534884095250,3591534884097440,12,96,0
3591534989377242,3591534990153120,3591534995010456,3591534995221738,3591535005106331,3591535005389934,3591535005391654,12,96,0
3591535050064674,3591535050765222,3591535056210964,3591535056403097,3591535071728871,3591535072028615,3591535072030325,12,96,0
