3591525849780471,3591525853011648,3591525882707089,3591525883256096,3591525899126718,3591525902113523,3591525902125333,1,90,1
3591526423655401,3591526424139456,3591526437352848,3591526437602441,3591526448827110,3591526451763254,3591526451765964,1,8,0
3591526567118971,3591526567503435,3591526572836596,3591526573039319,3591526583126025,3591526583424608,3591526583426298,1,8,0
3591526629610629,3591526629922113,3591526634871120,3591526635058462,3591526645145178,3591526645436971,3591526645438251,1,8,0
3591526698790235,3591526699285730,3591526702225524,3591526702438577,3591526712311430,3591526712593523,3591526712595093,1,88,1
3591527130122531,3591527130504835,3591527135549703,3591527135744556,3591527145770991,3591527146071224,3591527146072834,1,8,0
3591527191779760,3591527192098983,3591527197024790,3591527197209092,3591527207255917,3591527207547921,3591527207549241,1,8,0
3591527253164475,3591527253486259,3591527258332244,3591527258512586,3591527268458621,3591527268750324,3591527268751694,1,8,0
3591527314212026,3591527314505010,3591527319320455,3591527319498097,3591527329428491,3591527329713465,3591527329714785,1,8,0
3591527375037845,3591527375324829,3591527380160014,3591527380341296,3591527390225670,3591527390510783,3591527390512223,1,8,0
3591527451489964,3591527451939289,3591527454778542,3591527454981144,3591527463757675,3591527463969887,3591527463971137,1,96,1
3591527877033842,3591527877403516,3591527882479454,3591527882676897,3591527892267037,3591527892568250,3591527892570010,1,8,0
3591527938269985,3591527938626469,3591527943459214,3591527943644217,3591527953598211,3591527953892914,3591527953894654,1,8,0
3591527999308416,3591527999610129,3591528004415154,3591528004591536,3591528014118566,3591528014407079,3591528014408629,1,8,0
3591528061721232,3591528062055336,3591528067096574,3591528067281796,3591528077403052,3591528077702376,3591528077703826,1,8,0
3591528124324121,3591528124672685,3591528129527771,3591528129720453,3591528139823649,3591528140138613,3591528140140173,1,8,0
3591529018021198,3591529020709469,3591529024155468,3591529024374431,3591529034596038,3591529034897552,3591529034899362,1,8096,1
3591529470961504,3591529471826544,3591529474840238,3591529475038701,3591529484412668,3591529484614181,3591529484615831,1,8096,1
3591529896530213,3591529897379573,3591529900336757,3591529900552560,3591529909837726,3591529910045858,3591529910047958,1,8096,1
3591530315129661,3591530316064492,3591530318938965,3591530319125867,3591530328391563,3591530328590506,3591530328592506,1,8096,1
3591530727049272,3591530730665673,3591530733675628,3591530733872010,3591530747276173,3591530747464526,3591530747466556,2,8096,1
3591531186135159,3591531187199221,3591531544336701,3591531544564484,3591531554263455,3591531554710430,3591531554713860,2,8096,1
3591531979033286,3591531986532212,3591532043404343,3591532043616375,3591532053586339,3591532053907193,3591532053912843,4,8096,1
3591532483307446,3591532490815282,3591532516532836,3591532516732528,3591532526792264,3591532527182878,3591532527184988,6,8096,1
3591532962639938,3591532970218254,3591532988420252,3591532988623375,3591532998546978,3591532998909862,3591532998912352,8,8096,1
3591533424529528,3591533432241716,3591533461843755,3591533462039537,3591533471880359,3591533472207843,3591533472210383,10,8096,1
3591533916332618,3591533924194918,3591533942153853,3591533942400526,3591533952428870,3591533952746124,3591533952752594,12,8096,1
3591534375366201,3591534376539215,3591534412025010,3591534412238552,3591534422463989,3591534423063206,3591534423064946,12,2350,1
3591534858709580,3591534859512279,3591534865122993,3591534865423307,3591534876029188,3591534876454803,3591534876456503,12,96,0
3591534989416092,3591534990177061,3591534995238098,3591534995451271,3591535005700408,3591535005991461,3591535005992931,12,96,0
3591535051885485,3591535052602913,3591535057537069,3591535057731372,3591535070105793,3591535070423077,3591535070424757,12,96,0
3591535116810866,3591535117509774,3591535122465840,3591535122652453,3591535136110926,3591535136430150,3591535136431800,12,96,0
3591535183006251,3591535183656489,3591535188640186,3591535188832178,3591535200977087,3591535201336451,3591535201338351,12,96,0
3591535248361117,3591535249068365,3591535254032932,3591535254223104,3591535266049809,3591535266380893,3591535266382443,12,96,0
3591535312737132,3591535313441380,3591535318368976,3591535318557948,3591535330717437,3591535331063121,3591535331064851,12,96,0
3591535377680283,3591535378408181,3591535383290337,3591535383479749,3591535395624738,3591535395958632,3591535395960422,12,96,0
3591535443574195,3591535444483046,3591535449470992,3591535449671415,3591535461461609,3591535461804723,3591535461806333,12,96,0
3591535508719969,3591535509516688,3591535514469984,3591535514660886,3591535527593754,3591535527969258,3591535527971228,12,96,0
