Step Id,Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
0,0,aclnnGeScalar_CastAiCore_Cast,N/A,N/A,1790315215714745.701	,0.880,0,1
0,0,aclnnGeScalar_GreaterEqual_GreaterEqual,N/A,N/A,1790315215714851.943	,2.660,105.370000,1
0,0,aclnnLtScalar_CastAiCore_Cast,N/A,N/A,1790315215714947.945	,0.980,93.340000,1
0,0,aclnnLtScalar_LessAiCore_Less,N/A,N/A,1790315215714992.606	,2.440,43.520000,1
0,0,aclnnBitwiseAndTensor_LogicalAndAiCore_LogicalAnd,N/A,N/A,1790315215715086.787	,1.600,91.810000,1
0,0,aclnnMuls_CastAiCore_Cast,N/A,N/A,1790315215715181.269	,1.120,92.900000,1
0,0,aclnnMuls_MulAiCore_Mul,N/A,N/A,1790315215715249.971	,1.940,67.630000,1
0,0,aclnnSub_CastAiCore_Cast,N/A,N/A,1790315215715328.812	,1.280,76.810000,1
0,0,aclnnSub_SubAiCore_Sub,N/A,N/A,1790315215715378.313	,2.520,48.220000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215715436.954	,1.060,56.230000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215715469.675	,2.140,31.690000,1
0,0,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,N/A,N/A,1790315215715537.596	,1.120,65.610000,1
0,0,aclnnEmbedding_GatherV2AiCore_GatherV2,N/A,N/A,1790315215715676.079	,7.060,137.380000,30
0,0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,N/A,N/A,1790315215717024.966	,6.920,1341.940000,40
0,0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,N/A,N/A,1790315215717603.358	,12.380,571.330000,30
0,0,AivKernel,N/A,N/A,1790315215718154.049	,12.560,538.370000,8
0,0,hcom_reduceScatter__503_0_1,N/A,COMMUNICATION,1790315215718154.049	,12.560,0.000000,0
0,0,aclnnRepeat_TileAiCore_Tile,N/A,N/A,1790315215718330.412	,5.800,163.940000,22
0,0,HcPre,N/A,N/A,1790315215718448.535	,31.780,112.200000,20
0,0,RmsNorm,N/A,N/A,1790315215718555.037	,6.000,74.720000,11
0,0,AivKernel,N/A,N/A,1790315215719147.889	,10.620,587.000000,8
0,0,hcom_allGather__503_1_1,N/A,COMMUNICATION,1790315215719147.889	,10.620,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215719293.691	,4.241,135.130000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215719404.274	,15.680,106.259000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215719596.177	,6.501,176.320000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215719688.519	,35.581,85.749000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215720094.907	,13.101,370.919000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215720252.491	,5.500,144.399000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215721948.304	,7.081,1690.250000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215723153.969	,14.160,1198.669000,16
0,0,RmsNorm,N/A,N/A,1790315215723373.653	,9.560,205.590000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215723603.758	,10.100,220.440000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215723812.402	,25.880,198.650000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215724092.027	,23.741,253.620000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215724211.110	,1.000,95.259000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215724294.631	,5.220,82.750000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215724401.734	,12.200,101.780000,40
0,0,AivKernel,N/A,N/A,1790315215724624.838	,13.140,210.800000,8
0,0,hcom_alltoall__503_2_1,N/A,COMMUNICATION,1790315215724624.838	,13.140,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215724824.862	,33.181,186.860000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215726276.471	,16.080,1418.569000,20
0,0,hcom_reduceScatter__503_3_1,N/A,COMMUNICATION,1790315215726540.836	,12.940,248.170000,0
0,0,AivKernel,N/A,N/A,1790315215726540.836	,12.940,0.000000,8
0,0,HcPost,N/A,N/A,1790315215726987.005	,8.760,433.310000,11
0,0,HcPre,N/A,N/A,1790315215727138.288	,32.861,142.490000,20
0,0,RmsNorm,N/A,N/A,1790315215727208.890	,4.780,37.889000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215727405.174	,6.340,191.470000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215727804.861	,11.301,393.160000,16
0,0,hcom_allGather__503_4_1,N/A,COMMUNICATION,1790315215728267.931	,11.000,451.949000,0
0,0,AivKernel,N/A,N/A,1790315215728267.931	,11.000,0.000000,8
0,0,hcom_allGather__503_5_1,N/A,COMMUNICATION,1790315215728575.337	,5.680,296.250000,0
0,0,AivKernel,N/A,N/A,1790315215728575.337	,5.680,0.000000,8
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215728918.124	,1.040,337.070000,1
0,0,aclnnEqScalar_EqualAiCore_Equal,N/A,N/A,1790315215729105.187	,2.141,186.210000,1
0,0,aclnnInplaceFillScalar_FillAiCore_Fill,N/A,N/A,1790315215729170.769	,1.140,63.359000,1
0,0,aclnnSWhere_SelectV2AiCore_SelectV2,N/A,N/A,1790315215729238.930	,2.720,67.110000,1
0,0,MoeGatingTopKHash,N/A,N/A,1790315215729335.652	,11.260,94.030000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215729479.155	,1.060,132.240000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215730016.566	,12.200,536.190000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215730094.147	,11.460,65.550000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215730170.549	,1.660,64.790000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215730250.990	,1.560,78.840000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215730294.671	,1.380,42.190000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215730541.676	,30.981,245.620000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215731045.986	,161.643,473.269000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215731938.404	,93.162,730.857000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215732295.191	,1.220,263.588000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215732398.893	,12.181,102.530000,40
0,0,hcom_reduceScatter__503_6_1,N/A,COMMUNICATION,1790315215732756.300	,11.901,345.069000,0
0,0,AivKernel,N/A,N/A,1790315215732756.300	,11.901,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215733169.009	,3.940,400.849000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215733435.994	,21.640,263.060000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215733723.620	,5.880,265.860000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215733972.245	,17.740,242.870000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215734409.653	,7.801,419.760000,40
0,0,HcPost,N/A,N/A,1790315215734586.077	,7.700,168.449000,11
0,0,HcPre,N/A,N/A,1790315215734728.940	,31.440,135.300000,20
0,0,RmsNorm,N/A,N/A,1790315215734800.641	,4.900,40.310000,11
0,0,hcom_allGather__503_7_1,N/A,COMMUNICATION,1790315215735296.511	,10.740,490.850000,0
0,0,AivKernel,N/A,N/A,1790315215735296.511	,10.740,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215735394.933	,3.860,87.760000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215735501.395	,16.501,102.640000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215735648.018	,6.960,129.999000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215735754.960	,35.301,100.040000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215736061.066	,13.541,270.699000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215736213.730	,5.360,139.209000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215736358.892	,7.101,139.890000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215736456.874	,13.821,90.649000,16
0,0,RmsNorm,N/A,N/A,1790315215736558.976	,10.121,88.429000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215736716.380	,9.800,147.379000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215736797.001	,26.121,70.700000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215736943.964	,22.821,120.879000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215737057.106	,0.880,90.179000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215737129.828	,5.040,71.870000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215737216.350	,11.820,81.460000,40
0,0,AivKernel,N/A,N/A,1790315215737391.233	,12.720,163.180000,8
0,0,hcom_alltoall__503_8_1,N/A,COMMUNICATION,1790315215737391.233	,12.720,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215737566.457	,33.580,162.530000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215737810.661	,18.401,210.670000,20
0,0,hcom_reduceScatter__503_9_1,N/A,COMMUNICATION,1790315215738041.586	,12.440,212.349000,0
0,0,AivKernel,N/A,N/A,1790315215738041.586	,12.440,0.000000,8
0,0,HcPost,N/A,N/A,1790315215738390.413	,7.480,336.560000,11
0,0,HcPre,N/A,N/A,1790315215738512.135	,31.441,114.270000,20
0,0,RmsNorm,N/A,N/A,1790315215738586.637	,4.700,43.059000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215738735.180	,8.040,143.800000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215738991.445	,13.660,248.210000,16
0,0,hcom_allGather__503_10_1,N/A,COMMUNICATION,1790315215739411.533	,10.741,406.340000,0
0,0,AivKernel,N/A,N/A,1790315215739411.533	,10.741,0.000000,8
0,0,hcom_allGather__503_11_1,N/A,COMMUNICATION,1790315215739723.880	,5.360,301.759000,0
0,0,AivKernel,N/A,N/A,1790315215739723.880	,5.360,0.000000,8
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215739945.844	,1.080,216.390000,1
0,0,aclnnEqScalar_EqualAiCore_Equal,N/A,N/A,1790315215740008.605	,1.780,61.670000,1
0,0,aclnnInplaceFillScalar_FillAiCore_Fill,N/A,N/A,1790315215740032.346	,1.140,21.970000,1
0,0,aclnnSWhere_SelectV2AiCore_SelectV2,N/A,N/A,1790315215740057.426	,1.980,24.110000,1
0,0,MoeGatingTopKHash,N/A,N/A,1790315215740196.429	,11.120,137.020000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215740245.010	,0.960,37.380000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215740614.737	,10.621,368.790000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215740625.378	,8.120,0.129000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215740647.478	,1.460,13.880000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215740700.079	,0.940,51.040000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215740702.699	,1.220,1.810000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215740793.481	,35.621,89.530000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215741207.189	,162.284,378.129000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215741478.155	,94.002,108.716000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215741709.699	,1.120,137.498000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215741817.821	,13.461,106.880000,40
0,0,hcom_reduceScatter__503_12_1,N/A,COMMUNICATION,1790315215742146.228	,13.880,315.039000,0
0,0,AivKernel,N/A,N/A,1790315215742146.228	,13.880,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215742537.796	,3.880,377.620000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215742792.681	,21.060,251.120000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215743067.906	,5.181,254.190000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215743323.192	,19.000,250.069000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215743709.979	,7.660,367.750000,40
0,0,HcPost,N/A,N/A,1790315215743892.563	,7.440,174.840000,11
0,0,HcPre,N/A,N/A,1790315215744011.625	,30.661,111.560000,20
0,0,RmsNorm,N/A,N/A,1790315215744083.047	,4.720,40.839000,11
0,0,AivKernel,N/A,N/A,1790315215744587.997	,10.840,500.280000,8
0,0,hcom_allGather__503_13_1,N/A,COMMUNICATION,1790315215744587.997	,10.840,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215744671.218	,3.881,72.410000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215744769.740	,16.461,94.619000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215744900.583	,6.860,114.289000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215745002.985	,32.501,95.640000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215745273.611	,13.340,237.999000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215745411.093	,5.120,124.160000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215745548.776	,7.120,132.630000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215745632.278	,14.200,76.380000,16
0,0,RmsNorm,N/A,N/A,1790315215745757.000	,9.640,110.550000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215745902.163	,9.140,135.610000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215745978.425	,26.180,67.110000,40
0,0,CompressorMetadata,N/A,N/A,1790315215746177.269	,4.480,172.570000,1
0,0,Compressor,N/A,N/A,1790315215746503.175	,55.921,321.520000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215746893.863	,6.360,334.579000,16
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215747043.446	,1.140,143.390000,3
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215747222.729	,3.301,178.110000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215747327.892	,20.520,101.949000,40
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215747437.654	,1.200,89.230000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215747504.475	,18.380,65.550000,40
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215747947.724	,15.340,424.870000,16
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215748090.827	,5.380,127.660000,11
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215748324.471	,6.481,228.370000,18
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215748424.873	,5.481,93.769000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215748696.959	,11.680,266.769000,4
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215748822.361	,0.940,113.570000,1
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215748975.304	,6.721,152.060000,5
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215749087.027	,0.900,105.029000,1
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215749206.389	,1.280,118.600000,1
0,0,VllmQuantLightningIndexer,N/A,N/A,1790315215749497.695	,78.561,289.970000,20
0,0,CompressorMetadata,N/A,N/A,1790315215749645.618	,3.260,69.189000,1
0,0,Compressor,N/A,N/A,1790315215749924.743	,63.342,275.990000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215750026.065	,18.501,37.908000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215750273.470	,43.861,228.999000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215750380.213	,0.960,62.889000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215750460.454	,5.180,79.290000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215750530.636	,12.300,65.070000,40
0,0,AivKernel,N/A,N/A,1790315215750747.000	,13.020,203.950000,8
0,0,hcom_alltoall__503_14_1,N/A,COMMUNICATION,1790315215750747.000	,13.020,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215750899.103	,33.561,138.980000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215751137.528	,18.860,204.939000,20
0,0,hcom_reduceScatter__503_15_1,N/A,COMMUNICATION,1790315215751373.252	,12.661,216.890000,0
0,0,AivKernel,N/A,N/A,1790315215751373.252	,12.661,0.000000,8
0,0,HcPost,N/A,N/A,1790315215751713.699	,7.480,327.839000,11
0,0,HcPre,N/A,N/A,1790315215751832.882	,32.160,111.770000,20
0,0,RmsNorm,N/A,N/A,1790315215751896.943	,4.820,31.840000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215752051.646	,5.900,149.930000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215752311.251	,13.220,253.600000,16
0,0,AivKernel,N/A,N/A,1790315215752771.980	,10.601,447.530000,8
0,0,hcom_allGather__503_16_1,N/A,COMMUNICATION,1790315215752771.980	,10.601,0.000000,0
0,0,hcom_allGather__503_17_1,N/A,COMMUNICATION,1790315215753050.966	,5.260,268.399000,0
0,0,AivKernel,N/A,N/A,1790315215753050.966	,5.260,0.000000,8
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215753304.091	,1.000,247.740000,1
0,0,aclnnEqScalar_EqualAiCore_Equal,N/A,N/A,1790315215753331.432	,1.700,26.500000,1
0,0,aclnnInplaceFillScalar_FillAiCore_Fill,N/A,N/A,1790315215753377.212	,1.140,44.050000,1
0,0,aclnnSWhere_SelectV2AiCore_SelectV2,N/A,N/A,1790315215753407.333	,2.100,28.860000,1
0,0,MoeGatingTopKHash,N/A,N/A,1790315215753518.995	,11.000,109.650000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215753574.816	,0.980,44.750000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215753956.464	,10.340,380.770000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215753966.824	,11.440,0.000000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215753989.845	,1.580,11.560000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215754027.425	,1.040,36.170000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215754028.985	,1.240,0.460000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215754115.547	,30.341,85.260000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215754534.596	,160.183,388.659000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215754842.842	,92.202,148.067000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215755067.426	,1.040,132.548000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215755185.269	,13.380,116.710000,40
0,0,hcom_reduceScatter__503_18_1,N/A,COMMUNICATION,1790315215755519.275	,11.500,320.620000,0
0,0,AivKernel,N/A,N/A,1790315215755519.275	,11.500,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215755901.903	,3.940,371.250000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215756139.028	,21.080,233.060000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215756418.053	,4.900,257.920000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215756675.798	,19.461,252.850000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215757060.586	,7.680,365.289000,40
0,0,HcPost,N/A,N/A,1790315215757250.310	,7.460,182.070000,11
0,0,HcPre,N/A,N/A,1790315215757369.072	,40.481,111.290000,20
0,0,RmsNorm,N/A,N/A,1790315215757438.694	,4.920,29.269000,11
0,0,hcom_allGather__503_19_1,N/A,COMMUNICATION,1790315215757905.183	,11.360,461.580000,0
0,0,AivKernel,N/A,N/A,1790315215757905.183	,11.360,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215757979.744	,3.920,63.140000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215758085.226	,17.041,101.580000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215758210.489	,7.360,108.209000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215758302.811	,33.401,84.890000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215758580.936	,13.521,244.849000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215758736.940	,5.240,142.479000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215758871.182	,7.300,129.010000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215758975.364	,13.241,96.700000,16
0,0,RmsNorm,N/A,N/A,1790315215759078.326	,9.981,89.759000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215759218.429	,10.300,130.269000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215759304.151	,26.060,75.450000,40
0,0,CompressorMetadata,N/A,N/A,1790315215759435.873	,2.261,105.440000,1
0,0,Compressor,N/A,N/A,1790315215759704.239	,49.441,266.239000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215759800.461	,15.540,46.809000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215760011.565	,37.281,195.460000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215760115.527	,1.000,66.719000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215760205.229	,5.140,88.750000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215760269.690	,11.980,59.360000,40
0,0,AivKernel,N/A,N/A,1790315215760456.914	,13.340,175.270000,8
0,0,hcom_alltoall__503_20_1,N/A,COMMUNICATION,1790315215760456.914	,13.340,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215760621.257	,34.121,150.910000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215760848.282	,20.860,192.879000,20
0,0,AivKernel,N/A,N/A,1790315215761092.847	,12.520,223.640000,8
0,0,hcom_reduceScatter__503_21_1,N/A,COMMUNICATION,1790315215761092.847	,12.520,0.000000,0
0,0,HcPost,N/A,N/A,1790315215761435.253	,7.581,329.980000,11
0,0,HcPre,N/A,N/A,1790315215761558.496	,31.101,115.669000,20
0,0,RmsNorm,N/A,N/A,1790315215761631.257	,5.780,41.649000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215761777.980	,5.940,140.970000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215762022.225	,13.880,238.310000,16
0,0,AivKernel,N/A,N/A,1790315215762460.014	,10.260,423.870000,8
0,0,hcom_allGather__503_22_1,N/A,COMMUNICATION,1790315215762460.014	,10.260,0.000000,0
0,0,AivKernel,N/A,N/A,1790315215762777.540	,5.220,307.240000,8
0,0,hcom_allGather__503_23_1,N/A,COMMUNICATION,1790315215762777.540	,5.220,0.000000,0
0,0,MoeGatingTopKHash,N/A,N/A,1790315215763072.906	,13.100,290.280000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215763134.407	,0.960,48.400000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215763497.055	,10.440,361.540000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215763507.515	,7.980,0.060000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215763529.855	,1.460,14.270000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215763553.416	,1.000,22.290000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215763556.656	,1.200,2.250000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215763649.318	,31.520,91.300000,40
