Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30013,13.400,1790315215768521.035	,1790315215768534.435	
0,RmsNorm_normal_all_bf16_high_performance_2,KERNEL_AIVEC,47,30014,10.140,1790315215768639.237	,1790315215768649.378	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_12,KERNEL_AIVEC,47,30015,10.800,1790315215768791.640	,1790315215768802.441	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,30016,26.961,1790315215768873.062	,1790315215768900.023	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12449,KERNEL_MIX_AIC,47,30017,51.561,1790315215769078.426	,1790315215769129.987	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98305,KERNEL_AICORE,47,30018,6.680,1790315215769179.828	,1790315215769186.508	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30019,1.160,1790315215769239.969	,1790315215769241.129	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,30020,2.420,1790315215769337.171	,1790315215769339.591	
0,ScatterNdUpdateSk_38f6c0f42e6dd25f1ba132d7ecf7990f_11,KERNEL_MIX_AIV,47,30021,19.280,1790315215769441.313	,1790315215769460.594	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,30022,0.940,1790315215769498.035	,1790315215769498.975	
0,ScatterNdUpdateSk_0be86e3b56504af1b118b0d1a2a8e1bc_11,KERNEL_MIX_AIV,47,30023,20.260,1790315215769585.756	,1790315215769606.017	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30024,15.520,1790315215769687.278	,1790315215769702.799	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30025,5.620,1790315215769816.261	,1790315215769821.881	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98817,KERNEL_AICORE,47,30026,6.060,1790315215769887.282	,1790315215769893.342	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30027,5.440,1790315215769934.223	,1790315215769939.663	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,KERNEL_AICORE,47,30028,9.880,1790315215770086.426	,1790315215770096.306	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30029,0.860,1790315215770147.227	,1790315215770148.088	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,30030,6.600,1790315215770210.989	,1790315215770217.589	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,30031,1.020,1790315215770261.630	,1790315215770262.650	
0,Cast_b95d41da6e481822fa00a446e61cd8c3_high_performance_210000000,KERNEL_AIVEC,47,30032,0.920,1790315215770324.491	,1790315215770325.411	
0,VllmQuantLightningIndexer_6ef5e069853a8fc4dfd689cdc0e03d27_1124270594,KERNEL_MIX_AIC,47,30033,79.281,1790315215770503.355	,1790315215770582.636	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12449,KERNEL_MIX_AIC,47,30034,65.081,1790315215770745.339	,1790315215770810.421	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,30035,18.400,1790315215770821.001	,1790315215770839.401	
0,SparseAttnSharedkv_7d53da980fa2b93856b96304fde51fcc_1026,KERNEL_MIX_AIC,47,30036,42.001,1790315215770974.304	,1790315215771016.305	
0,Neg_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,KERNEL_AIVEC,47,30037,1.000,1790315215771072.626	,1790315215771073.626	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30038,5.320,1790315215771168.088	,1790315215771173.408	
0,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_1,KERNEL_AIVEC,47,30039,12.300,1790315215771233.309	,1790315215771245.609	
0,N/A,EVENT_RECORD,47,30040,0.020,1790315215771353.032	,1790315215771353.052	
0,N/A,EVENT_WAIT,38,2979,0.000,1790315215771353.792	,1790315215771353.792	
0,aiv_all_to_all_bfloat16_t,KERNEL_AIVEC,38,2980,12.980,1790315215771425.393	,1790315215771438.373	
0,N/A,EVENT_RECORD,38,2981,0.240,1790315215771476.794	,1790315215771477.034	
0,N/A,EVENT_RECORD,38,2982,0.200,1790315215771485.414	,1790315215771485.614	
0,N/A,EVENT_WAIT,47,30041,0.020,1790315215771511.775	,1790315215771511.795	
0,TransposeBatchMatMul_ND_ND_ND_ND_ND_BF16_BF16_BF16_INT64_BF16_high_performance_32,KERNEL_AICORE,47,30042,35.021,1790315215771574.056	,1790315215771609.077	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98498,KERNEL_AICORE,47,30043,17.640,1790315215771815.701	,1790315215771833.341	
0,N/A,EVENT_RECORD,47,30044,0.020,1790315215771979.044	,1790315215771979.064	
0,N/A,EVENT_WAIT,38,2983,0.020,1790315215771979.884	,1790315215771979.904	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,2984,12.860,1790315215772039.045	,1790315215772051.906	
0,N/A,EVENT_RECORD,38,2985,0.020,1790315215772096.326	,1790315215772096.346	
0,N/A,EVENT_RECORD,38,2986,0.200,1790315215772100.887	,1790315215772101.087	
0,N/A,EVENT_WAIT,47,30045,0.020,1790315215772104.667	,1790315215772104.687	
0,N/A,MEMCPY_ASYNC,47,30046,0.740,1790315215772188.488	,1790315215772189.228	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,30047,8.620,1790315215772377.352	,1790315215772385.972	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,30048,33.021,1790315215772498.614	,1790315215772531.635	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,30049,5.960,1790315215772573.576	,1790315215772579.536	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,KERNEL_AIVEC,47,30050,5.880,1790315215772718.879	,1790315215772724.759	
0,N/A,EVENT_RECORD,47,30051,0.020,1790315215772854.582	,1790315215772854.602	
0,MatMulV2_ND_ND_FP32_FP32_false_true_all_65665,KERNEL_AICORE,47,30052,12.140,1790315215772960.424	,1790315215772972.564	
0,N/A,EVENT_RECORD,47,30053,0.020,1790315215773090.026	,1790315215773090.046	
0,N/A,EVENT_RECORD,47,30054,0.020,1790315215773327.971	,1790315215773327.991	
0,N/A,EVENT_WAIT,38,2987,0.020,1790315215773330.131	,1790315215773330.151	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,2988,10.520,1790315215773395.072	,1790315215773405.593	
0,N/A,EVENT_RECORD,38,2989,0.020,1790315215773444.953	,1790315215773444.973	
0,N/A,EVENT_RECORD,38,2990,0.220,1790315215773447.713	,1790315215773447.933	
0,N/A,EVENT_WAIT,47,30055,0.000,1790315215773452.414	,1790315215773452.414	
0,N/A,EVENT_RECORD,47,30056,0.020,1790315215773635.137	,1790315215773635.157	
0,N/A,EVENT_WAIT,38,2991,0.020,1790315215773637.397	,1790315215773637.417	
0,aiv_all_gather_float,KERNEL_AIVEC,38,2992,5.360,1790315215773698.978	,1790315215773704.339	
0,N/A,EVENT_RECORD,38,2993,0.440,1790315215773744.199	,1790315215773744.639	
0,N/A,EVENT_RECORD,38,2994,0.200,1790315215773746.739	,1790315215773746.939	
0,N/A,EVENT_WAIT,47,30057,0.000,1790315215773749.619	,1790315215773749.619	
0,MoeGatingTopKHash_c9fe881608378d9bec1f72b77dd57c53_1,KERNEL_AIVEC,47,30058,11.100,1790315215773969.064	,1790315215773980.164	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,KERNEL_AIVEC,47,30059,0.960,1790315215774034.405	,1790315215774035.365	
0,N/A,EVENT_RECORD,47,30060,0.020,1790315215774262.570	,1790315215774262.590	
0,IndexCheck_int32_high_performance_1,KERNEL_AIVEC,47,30061,11.400,1790315215774394.712	,1790315215774406.113	
0,Index_6c4c8a656742ea5f9c9c8714c8a01fe7_high_performance__kernel0,KERNEL_AIVEC,47,30062,7.900,1790315215774406.133	,1790315215774414.033	
0,NotEqual_db689a08d53f9c09c59c06b9caeb956b_high_performance_223000000,KERNEL_AIVEC,47,30063,1.520,1790315215774434.013	,1790315215774435.533	
0,Cast_0be58f254e900269694fed603fa574c1_high_performance_210000000,KERNEL_AIVEC,47,30064,0.960,1790315215774476.934	,1790315215774477.894	
0,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,30065,1.200,1790315215774479.014	,1790315215774480.214	
0,MoeInitRoutingV3_e76c326fbdd16c2ff4dda3bbf7b68c80_2310000,KERNEL_MIX_AIV,47,30066,29.620,1790315215774561.616	,1790315215774591.236	
0,GroupedMatmulSwigluQuantV2_fa3d6d3de6e1f32e170e39d2ddd3a20e_2,KERNEL_MIX_AIC,47,30067,133.142,1790315215774966.524	,1790315215775099.666	
0,N/A,EVENT_RECORD,47,30068,0.220,1790315215775103.007	,1790315215775103.227	
0,GroupedMatmul_a0be48d01b162435398ed52e1b6182d4_69325233410,KERNEL_MIX_AIC,47,30069,76.821,1790315215775262.530	,1790315215775339.351	
0,N/A,EVENT_RECORD,47,30070,0.200,1790315215775416.573	,1790315215775416.773	
0,Abs_8098b79498645e9c0da095babdeaf862_high_performance_210000000,KERNEL_AIVEC,47,30071,1.060,1790315215775497.374	,1790315215775498.434	
0,MoeTokenUnpermute_6dd49246dc9576d3314234df69cb5c22_1,KERNEL_AIVEC,47,30072,12.660,1790315215775610.137	,1790315215775622.797	
0,N/A,EVENT_RECORD,47,30073,0.020,1790315215775873.962	,1790315215775873.982	
0,N/A,EVENT_WAIT,38,2995,0.020,1790315215775874.762	,1790315215775874.782	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,2996,12.240,1790315215775946.163	,1790315215775958.404	
0,N/A,EVENT_RECORD,38,2997,0.220,1790315215776007.325	,1790315215776007.545	
0,N/A,EVENT_RECORD,38,2998,0.020,1790315215776011.225	,1790315215776011.245	
0,N/A,EVENT_WAIT,47,30074,0.020,1790315215776016.105	,1790315215776016.125	
0,N/A,EVENT_WAIT,36,55582,0.020,1790315215776188.928	,1790315215776188.948	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,36,55583,4.320,1790315215776340.991	,1790315215776345.311	
0,N/A,EVENT_WAIT,36,55584,0.020,1790315215776434.593	,1790315215776434.613	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_int32_high_performance_4,KERNEL_AICORE,36,55585,19.840,1790315215776586.016	,1790315215776605.857	
0,N/A,EVENT_WAIT,36,55586,0.020,1790315215776688.378	,1790315215776688.398	
0,DequantSwigluQuant_5aec45b26e36306ef5a8aab7ae151294_200000000,KERNEL_AIVEC,36,55587,5.900,1790315215776856.342	,1790315215776862.242	
0,N/A,EVENT_WAIT,36,55588,0.220,1790315215776971.204	,1790315215776971.424	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,36,55589,18.000,1790315215777143.947	,1790315215777161.948	
0,N/A,EVENT_RECORD,36,55590,0.020,1790315215777278.410	,1790315215777278.430	
0,N/A,EVENT_WAIT,47,30075,0.020,1790315215777354.431	,1790315215777354.451	
0,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,30076,7.880,1790315215777533.795	,1790315215777541.675	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,30077,7.500,1790315215777730.439	,1790315215777737.939	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,30078,32.300,1790315215777846.581	,1790315215777878.882	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,30079,4.460,1790315215777919.023	,1790315215777923.483	
0,N/A,EVENT_RECORD,47,30080,0.020,1790315215778307.271	,1790315215778307.291	
0,N/A,EVENT_WAIT,38,2999,0.020,1790315215778307.431	,1790315215778307.451	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3000,10.860,1790315215778375.232	,1790315215778386.092	
0,N/A,EVENT_RECORD,38,3001,0.020,1790315215778423.113	,1790315215778423.133	
0,N/A,EVENT_RECORD,38,3002,0.200,1790315215778426.933	,1790315215778427.133	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,30081,4.040,1790315215778480.194	,1790315215778484.234	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30082,16.480,1790315215778578.896	,1790315215778595.376	
0,RmsNormDynamicQuant_a24014a99c880e660456f6930bd3808a_1,KERNEL_AIVEC,47,30083,7.360,1790315215778728.879	,1790315215778736.239	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30084,33.741,1790315215778837.541	,1790315215778871.282	
0,triton_rms_kernel,KERNEL_AIVEC,47,30085,13.120,1790315215779107.087	,1790315215779120.207	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30086,5.140,1790315215779244.849	,1790315215779249.989	
0,N/A,EVENT_WAIT,47,30087,0.020,1790315215779266.990	,1790315215779267.010	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,30088,7.020,1790315215779393.952	,1790315215779400.972	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30089,14.660,1790315215779485.794	,1790315215779500.454	
0,RmsNorm_normal_all_bf16_high_performance_2,KERNEL_AIVEC,47,30090,9.960,1790315215779593.196	,1790315215779603.156	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_12,KERNEL_AIVEC,47,30091,10.540,1790315215779738.159	,1790315215779748.699	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,30092,25.700,1790315215779815.821	,1790315215779841.521	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12417,KERNEL_MIX_AIC,47,30093,49.601,1790315215780015.205	,1790315215780064.806	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,30094,15.480,1790315215780097.746	,1790315215780113.227	
0,SparseAttnSharedkv_7d53da980fa2b93856b96304fde51fcc_514,KERNEL_MIX_AIC,47,30095,30.940,1790315215780239.689	,1790315215780270.630	
0,Neg_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,KERNEL_AIVEC,47,30096,1.000,1790315215780349.771	,1790315215780350.771	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30097,5.300,1790315215780421.453	,1790315215780426.753	
0,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_1,KERNEL_AIVEC,47,30098,12.700,1790315215780511.515	,1790315215780524.215	
0,N/A,EVENT_RECORD,47,30099,0.220,1790315215780612.997	,1790315215780613.217	
0,N/A,EVENT_WAIT,38,3003,0.000,1790315215780620.037	,1790315215780620.037	
0,aiv_all_to_all_bfloat16_t,KERNEL_AIVEC,38,3004,12.820,1790315215780697.358	,1790315215780710.179	
0,N/A,EVENT_RECORD,38,3005,0.200,1790315215780738.839	,1790315215780739.039	
0,N/A,EVENT_RECORD,38,3006,0.240,1790315215780741.959	,1790315215780742.199	
0,N/A,EVENT_WAIT,47,30100,0.020,1790315215780750.679	,1790315215780750.699	
0,TransposeBatchMatMul_ND_ND_ND_ND_ND_BF16_BF16_BF16_INT64_BF16_high_performance_32,KERNEL_AICORE,47,30101,35.321,1790315215780856.421	,1790315215780891.742	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98498,KERNEL_AICORE,47,30102,16.600,1790315215781082.886	,1790315215781099.486	
0,N/A,EVENT_WAIT,38,3007,6.080,1790315215781245.189	,1790315215781251.269	
0,N/A,EVENT_RECORD,47,30103,0.020,1790315215781250.809	,1790315215781250.829	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3008,12.380,1790315215781303.390	,1790315215781315.771	
0,N/A,EVENT_RECORD,38,3009,0.220,1790315215781358.071	,1790315215781358.291	
0,N/A,EVENT_RECORD,38,3010,0.200,1790315215781371.232	,1790315215781371.432	
0,N/A,EVENT_WAIT,47,30104,0.020,1790315215781374.872	,1790315215781374.892	
0,N/A,MEMCPY_ASYNC,47,30105,0.720,1790315215781458.593	,1790315215781459.314	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,30106,7.440,1790315215781653.117	,1790315215781660.558	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,30107,32.441,1790315215781779.840	,1790315215781812.281	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,30108,4.660,1790315215781843.861	,1790315215781848.521	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,KERNEL_AIVEC,47,30109,6.380,1790315215781992.844	,1790315215781999.224	
0,N/A,EVENT_RECORD,47,30110,0.240,1790315215782135.667	,1790315215782135.907	
0,MatMulV2_ND_ND_FP32_FP32_false_true_all_65665,KERNEL_AICORE,47,30111,11.140,1790315215782245.029	,1790315215782256.169	
0,N/A,EVENT_RECORD,47,30112,0.020,1790315215782369.852	,1790315215782369.872	
0,N/A,EVENT_RECORD,47,30113,0.020,1790315215782609.396	,1790315215782609.416	
0,N/A,EVENT_WAIT,38,3011,0.020,1790315215782617.757	,1790315215782617.777	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3012,10.280,1790315215782699.658	,1790315215782709.938	
0,N/A,EVENT_RECORD,38,3013,0.020,1790315215782752.659	,1790315215782752.679	
0,N/A,EVENT_WAIT,47,30114,1.200,1790315215782756.779	,1790315215782757.979	
0,N/A,EVENT_RECORD,38,3014,0.000,1790315215782757.539	,1790315215782757.539	
0,N/A,EVENT_WAIT,38,3015,5.080,1790315215782935.323	,1790315215782940.403	
0,N/A,EVENT_RECORD,47,30115,0.020,1790315215782939.903	,1790315215782939.923	
0,aiv_all_gather_float,KERNEL_AIVEC,38,3016,5.580,1790315215782994.704	,1790315215783000.284	
0,N/A,EVENT_RECORD,38,3017,0.220,1790315215783030.585	,1790315215783030.805	
0,N/A,EVENT_RECORD,38,3018,0.020,1790315215783047.845	,1790315215783047.865	
0,N/A,EVENT_WAIT,47,30116,0.020,1790315215783054.705	,1790315215783054.725	
0,MoeGatingTopKHash_c9fe881608378d9bec1f72b77dd57c53_1,KERNEL_AIVEC,47,30117,11.060,1790315215783268.890	,1790315215783279.950	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,KERNEL_AIVEC,47,30118,1.040,1790315215783323.871	,1790315215783324.911	
0,N/A,EVENT_RECORD,47,30119,0.020,1790315215783560.115	,1790315215783560.135	
0,IndexCheck_int32_high_performance_1,KERNEL_AIVEC,47,30120,10.600,1790315215783691.998	,1790315215783702.598	
0,Index_6c4c8a656742ea5f9c9c8714c8a01fe7_high_performance__kernel0,KERNEL_AIVEC,47,30121,10.240,1790315215783702.618	,1790315215783712.859	
0,NotEqual_db689a08d53f9c09c59c06b9caeb956b_high_performance_223000000,KERNEL_AIVEC,47,30122,1.680,1790315215783744.739	,1790315215783746.419	
0,Cast_0be58f254e900269694fed603fa574c1_high_performance_210000000,KERNEL_AIVEC,47,30123,1.140,1790315215783773.920	,1790315215783775.060	
0,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,30124,1.420,1790315215783776.780	,1790315215783778.200	
0,MoeInitRoutingV3_e76c326fbdd16c2ff4dda3bbf7b68c80_2310000,KERNEL_MIX_AIV,47,30125,30.400,1790315215783856.801	,1790315215783887.202	
0,GroupedMatmulSwigluQuantV2_fa3d6d3de6e1f32e170e39d2ddd3a20e_2,KERNEL_MIX_AIC,47,30126,139.923,1790315215784259.269	,1790315215784399.192	
0,N/A,EVENT_RECORD,47,30127,0.020,1790315215784400.052	,1790315215784400.072	
0,GroupedMatmul_a0be48d01b162435398ed52e1b6182d4_69325233410,KERNEL_MIX_AIC,47,30128,77.281,1790315215784550.095	,1790315215784627.377	
0,N/A,EVENT_RECORD,47,30129,0.020,1790315215784693.998	,1790315215784694.018	
0,Abs_8098b79498645e9c0da095babdeaf862_high_performance_210000000,KERNEL_AIVEC,47,30130,1.260,1790315215784781.480	,1790315215784782.740	
0,MoeTokenUnpermute_6dd49246dc9576d3314234df69cb5c22_1,KERNEL_AIVEC,47,30131,13.540,1790315215784882.942	,1790315215784896.482	
0,N/A,EVENT_WAIT,38,3019,3.940,1790315215785144.407	,1790315215785148.347	
0,N/A,EVENT_RECORD,47,30132,0.020,1790315215785147.887	,1790315215785147.907	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3020,12.380,1790315215785205.868	,1790315215785218.249	
0,N/A,EVENT_RECORD,38,3021,0.020,1790315215785270.730	,1790315215785270.750	
0,N/A,EVENT_WAIT,47,30133,25.200,1790315215785271.950	,1790315215785297.150	
0,N/A,EVENT_RECORD,38,3022,0.020,1790315215785296.670	,1790315215785296.690	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,36,55591,3.960,1790315215785598.696	,1790315215785602.656	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_int32_high_performance_4,KERNEL_AICORE,36,55592,19.740,1790315215785838.401	,1790315215785858.141	
0,N/A,EVENT_WAIT,36,55593,0.020,1790315215785938.243	,1790315215785938.263	
0,DequantSwigluQuant_5aec45b26e36306ef5a8aab7ae151294_200000000,KERNEL_AIVEC,36,55594,4.940,1790315215786121.527	,1790315215786126.467	
0,N/A,EVENT_WAIT,36,55595,0.000,1790315215786226.549	,1790315215786226.549	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,36,55596,18.620,1790315215786376.032	,1790315215786394.652	
0,N/A,EVENT_RECORD,36,55597,0.020,1790315215786508.034	,1790315215786508.054	
0,N/A,EVENT_WAIT,47,30134,0.020,1790315215786575.756	,1790315215786575.776	
0,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,30135,7.640,1790315215786767.360	,1790315215786775.000	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,30136,7.700,1790315215786949.023	,1790315215786956.723	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,30137,33.601,1790315215787083.126	,1790315215787116.727	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,30138,4.620,1790315215787149.647	,1790315215787154.267	
0,N/A,EVENT_RECORD,47,30139,0.020,1790315215787561.715	,1790315215787561.735	
0,N/A,EVENT_WAIT,38,3023,0.000,1790315215787565.676	,1790315215787565.676	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3024,10.420,1790315215787628.237	,1790315215787638.657	
0,N/A,EVENT_RECORD,38,3025,0.020,1790315215787674.358	,1790315215787674.378	
0,N/A,EVENT_RECORD,38,3026,0.020,1790315215787690.878	,1790315215787690.898	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,30140,3.920,1790315215787715.359	,1790315215787719.279	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30141,16.260,1790315215787803.940	,1790315215787820.201	
0,RmsNormDynamicQuant_a24014a99c880e660456f6930bd3808a_1,KERNEL_AIVEC,47,30142,7.020,1790315215787930.923	,1790315215787937.943	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30143,33.420,1790315215788030.425	,1790315215788063.845	
0,triton_rms_kernel,KERNEL_AIVEC,47,30144,13.480,1790315215788308.130	,1790315215788321.611	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30145,5.140,1790315215788444.533	,1790315215788449.673	
0,N/A,EVENT_WAIT,47,30146,0.020,1790315215788473.434	,1790315215788473.454	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,30147,7.300,1790315215788581.716	,1790315215788589.016	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30148,13.460,1790315215788681.518	,1790315215788694.978	
0,RmsNorm_normal_all_bf16_high_performance_2,KERNEL_AIVEC,47,30149,9.860,1790315215788791.140	,1790315215788801.000	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_12,KERNEL_AIVEC,47,30150,10.140,1790315215788935.543	,1790315215788945.683	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,30151,25.860,1790315215789010.284	,1790315215789036.145	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12449,KERNEL_MIX_AIC,47,30152,54.381,1790315215789212.988	,1790315215789267.370	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98305,KERNEL_AICORE,47,30153,6.480,1790315215789306.610	,1790315215789313.090	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30154,1.220,1790315215789355.351	,1790315215789356.571	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,30155,3.060,1790315215789460.133	,1790315215789463.193	
0,ScatterNdUpdateSk_38f6c0f42e6dd25f1ba132d7ecf7990f_11,KERNEL_MIX_AIV,47,30156,18.920,1790315215789555.055	,1790315215789573.976	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,30157,1.140,1790315215789606.156	,1790315215789607.296	
0,ScatterNdUpdateSk_0be86e3b56504af1b118b0d1a2a8e1bc_11,KERNEL_MIX_AIV,47,30158,20.840,1790315215789691.158	,1790315215789711.998	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,30159,16.640,1790315215789802.620	,1790315215789819.261	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,30160,5.340,1790315215789926.023	,1790315215789931.363	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98817,KERNEL_AICORE,47,30161,6.680,1790315215789998.004	,1790315215790004.684	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30162,5.440,1790315215790041.485	,1790315215790046.925	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,KERNEL_AICORE,47,30163,10.560,1790315215790184.448	,1790315215790195.008	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,30164,0.880,1790315215790243.969	,1790315215790244.849	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,30165,6.480,1790315215790317.651	,1790315215790324.131	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,30166,1.000,1790315215790379.852	,1790315215790380.852	
