3615109816092868,3615109832044801,3615109832580762,3615109853084029,3615109853319869,3615109853460259,3615109899912379,1,7,7,1,0
3615109990953766,3615110000741715,3615110001149195,3615110007640810,3615110007777841,3615110007884401,3615110041777359,1,7,7,0,0
3615110064727969,3615110066410660,3615110066771041,3615110072963426,3615110073095636,3615110073195186,3615110104871833,1,7,7,0,0
3615110126277411,3615110127924643,3615110128303103,3615110134440438,3615110134569668,3615110134669408,3615110165886935,1,7,7,0,0
3615110558448649,3615110560761031,3615110561146171,3615110567628316,3615110567761137,3615110567863437,3615110599833284,1,7,7,1,0
3615110621842383,3615110623556174,3615110623927504,3615110630298490,3615110630426070,3615110630525740,3615110661678626,1,7,7,0,0
3615110683057285,3615110684683006,3615110685043876,3615110691073472,3615110691200182,3615110691296512,3615110722168978,1,7,7,0,0
3615110743362986,3615110744980928,3615110745339888,3615110751378213,3615110751504563,3615110751600943,3615110782607530,1,7,7,0,0
3615110803674178,3615110805307699,3615110805674750,3615110811696225,3615110811825525,3615110811923275,3615110843065122,1,7,7,0,0
3615110864267260,3615110865896531,3615110866261101,3615110872402907,3615110872530957,3615110872630187,3615110904139524,1,7,7,0,0
3615110925052412,3615110926653003,3615110927018963,3615110933037409,3615110933164439,3615110933262539,3615110964124715,1,7,7,0,0
3615110985100803,3615110986700014,3615110987062715,3615110993079320,3615110993209650,3615110993310940,3615111023947686,1,7,7,0,0
3615111044596334,3615111046193995,3615111046554406,3615111052547601,3615111052674251,3615111052773371,3615111083382147,1,7,7,0,0
3615111468598577,3615111475335282,3615111475716833,3615111482184008,3615111482312168,3615111482412069,3615111514660096,1,7,7,1,0
3615111536196685,3615111537839186,3615111538205156,3615111544334151,3615111544462222,3615111544558552,3615111575671588,1,7,7,0,0
3615111596747496,3615111598375258,3615111598744858,3615111604854933,3615111604981823,3615111605080623,3615111636232110,1,7,7,0,0
3615111656901798,3615111658521359,3615111658888739,3615111664919235,3615111665048445,3615111665147175,3615111696257562,1,7,7,0,0
3615111717219290,3615111718846761,3615111719203851,3615111725282937,3615111725410447,3615111725506617,3615111756602554,1,7,7,0,0
3615111777559802,3615111779201633,3615111779567343,3615111785753719,3615111785881279,3615111785978439,3615111817389386,1,7,7,0,0
3615113021855685,3615113024255697,3615113024625087,3615113031008683,3615113031134723,3615113031231303,3615113062894690,1,7,7,1,0
3615113441765199,3615113443486320,3615113443863230,3615113450289446,3615113450415986,3615113450514826,3615113481642483,1,7,7,1,0
3615113862841794,3615113864586686,3615113864956796,3615113871426412,3615113871554942,3615113871652642,3615113902736339,1,7,7,1,0
3615114271473721,3615114273108502,3615114273435882,3615114279240737,3615114279358228,3615114279456118,3615114310526435,1,7,7,1,0
3615114697394012,3615114706876250,3615114707287821,3615114721023703,3615114721212213,3615114721329603,3615114768476434,2,14,14,1,0
3615115510909986,3615115520317294,3615115520715224,3615115529278462,3615115529406822,3615115529504612,3615115561741330,2,14,14,1,0
3615116019250064,3615116021245855,3615116021723026,3615116033923586,3615116034137827,3615116034271377,3615116074814603,4,28,28,1,0
3615116493614302,3615116495579384,3615116496069734,3615116508138305,3615116508339205,3615116508481755,3615116555432377,6,42,42,1,0
3615116967190212,3615116969143033,3615116969613274,3615116976707130,3615116976904350,3615116977026800,3615117015650955,8,56,56,1,0
3615117450546571,3615117452577773,3615117453050733,3615117465747574,3615117465964615,3615117466100625,3615117507014151,10,70,70,1,0
3615117917316107,3615117919257608,3615117919737999,3615117927600166,3615117927803146,3615117927934826,3615117965373730,12,84,84,1,0
3615118402890930,3615118409538936,3615118409926727,3615118421058497,3615118421171087,3615118421291677,3615118454998957,12,84,84,1,0
3615118544562247,3615118546792369,3615118547272859,3615118554905416,3615118554998046,3615118555105596,3615118587261585,12,84,84,0,0
3615118610067696,3615118611695437,3615118612090747,3615118618281203,3615118618376193,3615118618486583,3615118649949251,12,84,84,0,0
3615118672275641,3615118673877453,3615118674245343,3615118680429629,3615118680523199,3615118680630099,3615118712153727,12,84,84,0,0
3615118734440907,3615118736055678,3615118736430299,3615118742653214,3615118742747964,3615118742854715,3615118774247603,12,84,84,0,0
3615118796360533,3615118797956244,3615118798315134,3615118804485840,3615118804579190,3615118804683810,3615118836087498,12,84,84,0,0
3615118859859290,3615118861612621,3615118862012052,3615118868330077,3615118868427227,3615118868533768,3615118900422026,12,84,84,0,0
3615118923299027,3615118924953398,3615118925325199,3615118931590644,3615118931685024,3615118931791694,3615118963573333,12,84,84,0,0
3615118986137053,3615118987748605,3615118988125775,3615118994332871,3615118994425491,3615118994531261,3615119026161479,12,84,84,0,0
3615119049072670,3615119050736951,3615119051099362,3615119057334247,3615119057428637,3615119057535987,3615119089375126,12,84,84,0,0
3615119112024826,3615119113656398,3615119114023478,3615119120321564,3615119120415534,3615119120522094,3615119151976422,12,84,84,0,0
