3615109765267004,3615109779270646,3615109779755987,3615109798657753,3615109798842003,3615109798967173,3615109839057987,1,7,7,1,0
3615109985380552,3615109993858949,3615109994249379,3615110000085504,3615110000208514,3615110000301174,3615110030583520,1,7,7,0,0
3615110050944687,3615110052489089,3615110052826919,3615110058511344,3615110058625134,3615110058713554,3615110087594568,1,7,7,0,0
3615110115835522,3615110117365544,3615110117704194,3615110123431039,3615110123547599,3615110123637639,3615110152228343,1,7,7,0,0
3615110520629546,3615110522604438,3615110522952478,3615110528770563,3615110528887154,3615110528972694,3615110558161328,1,7,7,1,0
3615110617870809,3615110619398300,3615110619747311,3615110625500616,3615110625614896,3615110625704036,3615110654269170,1,7,7,0,0
3615110676595699,3615110678101500,3615110678438951,3615110684143536,3615110684260356,3615110684347646,3615110712970610,1,7,7,0,0
3615110740626454,3615110742128525,3615110742463035,3615110748125540,3615110748239950,3615110748327450,3615110776758445,1,7,7,0,0
3615110799316414,3615110801043126,3615110801427316,3615110807083721,3615110807195911,3615110807280911,3615110835379815,1,7,7,0,0
3615110862085688,3615110863590499,3615110863926399,3615110869566284,3615110869677374,3615110869763194,3615110898046099,1,7,7,0,0
3615110921959799,3615110923771591,3615110924113911,3615110929690056,3615110929801586,3615110929887496,3615110958146110,1,7,7,0,0
3615110984092242,3615110985580363,3615110985917574,3615110991470739,3615110991582079,3615110991671229,3615111019712273,1,7,7,0,0
3615111044063183,3615111045942355,3615111046272655,3615111051860060,3615111051972510,3615111052074500,3615111080348925,1,7,7,0,0
3615111434277177,3615111440451433,3615111440811023,3615111446633998,3615111446748688,3615111446836028,3615111476068543,1,7,7,1,0
3615111532975042,3615111534503043,3615111534846143,3615111540536988,3615111540651398,3615111540741968,3615111569121363,1,7,7,0,0
3615111597204357,3615111598929078,3615111599274858,3615111605144553,3615111605262244,3615111605353104,3615111634509469,1,7,7,0,0
3615111653476885,3615111654974726,3615111655319886,3615111660857141,3615111660970351,3615111661058981,3615111689665476,1,7,7,0,0
3615111716054669,3615111717566680,3615111717902920,3615111723541515,3615111723655525,3615111723745215,3615111752353170,1,7,7,0,0
3615111777509492,3615111779020483,3615111779362773,3615111785035668,3615111785151128,3615111785241038,3615111813763743,1,7,7,0,0
3615112989143426,3615112991256068,3615112991607099,3615112997422394,3615112997539774,3615112997624844,3615113026728889,1,7,7,1,0
3615113370555517,3615113372112688,3615113372452259,3615113378172823,3615113378285524,3615113378373024,3615113406478148,1,7,7,1,0
3615113740865138,3615113742304349,3615113742610070,3615113747671934,3615113747773404,3615113747846204,3615113775693288,1,7,7,1,0
3615114121938040,3615114123407582,3615114123696052,3615114128845916,3615114128946956,3615114129021046,3615114155050019,1,7,7,1,0
3615114549461043,3615114558174731,3615114558556481,3615114571752062,3615114571940043,3615114572078423,3615114613843609,2,14,14,1,0
3615115474629864,3615115482784281,3615115483151221,3615115491180108,3615115491296439,3615115491384789,3615115520387794,2,14,14,1,0
3615115978787418,3615115980544399,3615115980977660,3615115991979169,3615115992169070,3615115992284400,3615116027780831,4,28,28,1,0
3615116453236237,3615116454965168,3615116455385338,3615116466281228,3615116466462858,3615116466580158,3615116507560044,6,42,42,1,0
3615116930272989,3615116932026231,3615116932452321,3615116938670746,3615116938842167,3615116938959287,3615116973288997,8,56,56,1,0
3615117406412102,3615117408155293,3615117408592114,3615117419540223,3615117419759474,3615117419873174,3615117455287615,10,70,70,1,0
3615117881616075,3615117883367296,3615117883795717,3615117890904103,3615117891084003,3615117891205803,3615117924940684,12,84,84,1,0
3615118364194566,3615118370356321,3615118370721042,3615118381903902,3615118382010192,3615118382114902,3615118411937269,12,84,84,1,0
3615118539369782,3615118540927024,3615118541274404,3615118547027069,3615118547112839,3615118547206709,3615118576191965,12,84,84,0,0
3615118602208389,3615118603792500,3615118604220370,3615118609863385,3615118609950175,3615118610042546,3615118638381201,12,84,84,0,0
3615118671777661,3615118673265392,3615118673603932,3615118679207407,3615118679292907,3615118679385408,3615118707657343,12,84,84,0,0
3615118734182217,3615118735973478,3615118736320389,3615118741938814,3615118742023324,3615118742113954,3615118770539199,12,84,84,0,0
3615118797609304,3615118799066505,3615118799398505,3615118805054910,3615118805141311,3615118805235411,3615118833545886,12,84,84,0,0
3615118860446690,3615118861921732,3615118862251812,3615118867904277,3615118867991887,3615118868102157,3615118896492723,12,84,84,0,0
3615118922126016,3615118923730247,3615118924085757,3615118929714843,3615118929801533,3615118929894133,3615118958205738,12,84,84,0,0
3615118985175052,3615118986632954,3615118986968704,3615118992610599,3615118992694249,3615118992787119,3615119021194135,12,84,84,0,0
3615119048560869,3615119050046931,3615119050396661,3615119056078346,3615119056161576,3615119056254186,3615119084640922,12,84,84,0,0
3615119111403696,3615119112871397,3615119113202007,3615119118796292,3615119118881233,3615119118974493,3615119147272418,12,84,84,0,0
3615119173788092,3615119175532723,3615119175854694,3615119181531819,3615119181617999,3615119181710659,3615119210098374,12,84,84,0,0
3615119236121458,3615119237581199,3615119237915179,3615119243517315,3615119243603315,3615119243694835,3615119272026980,12,84,84,0,0
3615119300332476,3615119301787387,3615119302120937,3615119307750452,3615119307834632,3615119307927382,3615119336254778,12,84,84,0,0
3615119363110572,3615119364770043,3615119365105504,3615119370765719,3615119370849169,3615119370942959,3615119399298425,12,84,84,0,0
3615119424625427,3615119426092639,3615119426429809,3615119432088194,3615119432177364,3615119432273364,3615119460611610,12,84,84,0,0
3615119488533885,3615119489994906,3615119490328626,3615119495965871,3615119496058971,3615119496154922,3615119524552717,12,84,84,0,0
3615119551282011,3615119552986083,3615119553320073,3615119558964758,3615119559048738,3615119559143758,3615119587638214,12,84,84,0,0
3615119614529018,3615119615997459,3615119616351150,3615119622011535,3615119622095505,3615119622192445,3615119650556290,12,84,84,0,0
3615119683006070,3615119684581071,3615119684918611,3615119690696667,3615119690783977,3615119690877817,3615119719783793,12,84,84,0,0
3615119746908227,3615119748572849,3615119748912019,3615119754533954,3615119754619464,3615119754712964,3615119783144090,12,84,84,0,0
3615119811588156,3615119813273887,3615119813606408,3615119819244933,3615119819328693,3615119819420843,3615119848060289,12,84,84,0,0
3615119876561475,3615119878269056,3615119878601666,3615119884236321,3615119884319982,3615119884411912,3615119912882047,12,84,84,0,0
3615119940871593,3615119942461524,3615119942825724,3615119948562950,3615119948646150,3615119948739330,3615119977246236,12,84,84,0,0
3615120005510931,3615120006984972,3615120007326163,3615120013028508,3615120013116868,3615120013210188,3615120041706184,12,84,84,0,0
3615120069459849,3615120070929670,3615120071268851,3615120076953526,3615120077039866,3615120077133466,3615120105612062,12,84,84,0,0
3615120133115066,3615120134594428,3615120134933498,3615120140654213,3615120140739333,3615120140832433,3615120169272049,12,84,84,0,0
3615120268346649,3615120270082050,3615120270450281,3615120277286097,3615120277458457,3615120277576297,3615120313154419,11,77,77,0,0
3615120338101812,3615120339633473,3615120339976833,3615120345873399,3615120345962789,3615120346056749,3615120374693105,11,77,77,0,0
3615120412612599,3615120414090250,3615120414427341,3615120420110466,3615120420195106,3615120420291656,3615120448746512,11,77,77,0,0
3615120476225467,3615120477688628,3615120478028628,3615120483711513,3615120483795823,3615120483889414,3615120512373269,11,77,77,0,0
3615120886377629,3615120888431280,3615120888783951,3615120894563436,3615120894647866,3615120894738936,3615120924086083,12,84,84,1,0
3615120986998280,3615120988492281,3615120988830312,3615120994485657,3615120994570397,3615120994663767,3615121023976834,12,84,84,0,0
3615121056472663,3615121057982635,3615121058330305,3615121063989260,3615121064097260,3615121064190470,3615121092640626,11,77,77,0,0
3615121173700370,3615121175739372,3615121176129952,3615121186910802,3615121187088052,3615121187212202,3615121223578525,9,63,63,0,0
3615121257613526,3615121259096728,3615121259436578,3615121265109383,3615121265195403,3615121265288763,3615121293584359,9,63,63,0,0
3615121394635541,3615121396498342,3615121396833943,3615121401962977,3615121402049988,3615121402141768,3615121431259754,8,56,56,0,0
