3613529752048397,3613530287900027,3613530288121835,3613530289923371,16,8,8
3613531044179307,3613531323325525,3613531323714713,3613531324525346,16,8,8
3613531330677633,3613531330844423,3613531331003084,3613531331296787,16,8,8
3613532151859488,3613532152197189,3613532152456704,3613532152816243,15,8,8
3613532581440088,3613532585473586,3613532585716542,3613532585996876,15,8,8
3613532589677775,3613532590013876,3613532590229864,3613532590685688,15,8,8
3613533317432353,3613533317750245,3613533318004730,3613533318478903,14,8,8
3613533694431964,3613533768707385,3613533769081684,3613533769983582,14,8,8
3613533776255894,3613533776552177,3613533776794383,3613533777504813,14,8,8
3613534497864328,3613534498174760,3613534498437655,3613534498856771,13,7,8
3613534869965784,3613534942976906,3613534943406721,3613534944446592,13,7,8
3613534951420825,3613534951575306,3613534951716618,3613534952059549,13,7,8
3613535657189027,3613535657451182,3613535657644721,3613535657974832,12,8,8
3613536074942631,3613536114070117,3613536114225008,3613536114548120,12,8,8
3613536117223198,3613536117378989,3613536117522611,3613536117846003,12,8,8
3613536910338197,3613536910656069,3613536910899996,3613536911317762,11,8,8
3613537287284537,3613537404889636,3613537405220097,3613537405945546,11,8,8
3613537410669728,3613537410906325,3613537411110553,3613537411585796,11,8,8
3613538203903649,3613538204361943,3613538204726163,3613538205323089,10,6,8
3613538582470841,3613538662879200,3613538663198182,3613538663907882,10,6,8
3613538669206503,3613538669345715,3613538669460738,3613538669734203,10,6,8
3613539403602210,3613539404070344,3613539404448692,3613539405070297,9,6,8
3613539842836021,3613539855722254,3613539856114302,3613539856849841,9,6,8
3613539861486429,3613539861663459,3613539861810141,3613539862156112,9,6,8
3613540605679381,3613540605988904,3613540606203901,3613540606534563,8,8,8
3613540996505200,3613541038238772,3613541038439641,3613541038920044,8,8,8
3613541043461098,3613541043702225,3613541044096563,3613541044461662,8,8,8
3613541810815781,3613541811156472,3613541811437746,3613541811793766,7,5,8
3613542185836410,3613542238542101,3613542238765109,3613542239121049,7,5,8
3613542241824207,3613542242026326,3613542242178087,3613542242450992,7,5,8
3613542989196502,3613542989584320,3613542989884023,3613542990405544,6,4,8
3613543368180843,3613543408045119,3613543408332673,3613543408974627,6,4,8
3613543413919310,3613543414082131,3613543414231543,3613543414555285,6,4,8
3613544115582318,3613544115895080,3613544116199763,3613544116559553,5,5,6
3613544528460168,3613544561309842,3613544561593696,3613544562235040,5,5,6
3613544566990964,3613544567233950,3613544567437029,3613544567928672,5,5,6
3613545295879662,3613545296238502,3613545296518456,3613545296945472,4,4,8
3613545719492717,3613545764142792,3613545764536010,3613545765242860,4,4,8
3613545770757443,3613545770951133,3613545771128593,3613545771454945,4,4,8
3613546479454962,3613546479923606,3613546480221589,3613546480641256,3,2,8
3613546862927687,3613546911296020,3613546911599083,3613546911927915,3,2,8
3613546914354300,3613546914511282,3613546914643804,3613546914905020,3,2,8
3613547630995000,3613547631284754,3613547631509021,3613547631856402,2,2,4
3613548016307255,3613548069738423,3613548070043226,3613548070530739,2,2,4
3613548074572365,3613548074810332,3613548075014890,3613548075524942,2,2,4
3613548820825503,3613548821144415,3613548821378453,3613548821735853,1,1,6
3613549229194962,3613549246100576,3613549246294776,3613549246613358,1,1,6
3613549249270571,3613549249426862,3613549249559285,3613549249834580,1,1,6
3613645972648941,3613645973836437,3613645974061787,3613645974466539,1,1,96
3613646107594230,3613646116360284,3613646116510788,3613646116919809,1,1,101
3613646181327682,3613646181559442,3613646181688636,3613646182107737,1,1,107
3613646669049939,3613646676780941,3613646676925734,3613646677315506,1,1,94
3613646739458688,3613646739943786,3613646740076300,3613646740455393,1,1,97
3613646799464025,3613646801911315,3613646802052368,3613646802448390,1,1,98
3613646861799877,3613646863633995,3613646863765819,3613646864185010,1,1,102
3613646923574555,3613646926419087,3613646926544411,3613646926857917,1,1,107
3613647421009850,3613647421205401,3613647421338295,3613647421648911,1,1,102
3613647480474752,3613647486491461,3613647486628594,3613647487021107,1,1,105
3613647546409702,3613647547798949,3613647547932563,3613647548269308,1,1,107
3613647607427764,3613647607662853,3613647607800387,3613647608203339,1,1,113
3613647668120790,3613647668302382,3613647668439376,3613647668825169,1,1,117
3613654370976897,3613654371322501,3613654371551161,3613654371943844,12,8,32868
3613654500494799,3613654500663651,3613654500776236,3613654501160619,12,8,32870
3613654561692173,3613654561840606,3613654561963841,3613654562350904,12,8,32871
3613654622953194,3613654624570772,3613654624692867,3613654625090499,12,8,32874
3613654687348249,3613654687511811,3613654687644525,3613654688048178,12,8,32876
3613654748572677,3613654750147197,3613654750276072,3613654750665375,12,8,32877
3613654810675007,3613654813517711,3613654813646955,3613654814033338,12,8,32879
3613654874189724,3613654876019593,3613654876152417,3613654876538580,12,8,32880
3613654936695936,3613654938169701,3613654938297795,3613654938686978,12,8,32884
3613654998914961,3613655000252721,3613655000381096,3613655000771059,12,8,32885
3613655060966183,3613655062851869,3613655062979374,3613655063368486,12,8,32886
3613655123237675,3613655126042601,3613655126172765,3613655126565778,12,8,32889
3613655187851444,3613655191196735,3613655191340769,3613655191726742,12,8,32890
3613655253048926,3613655253609362,3613655253742396,3613655254134028,12,8,32893
3613655315447773,3613655316652780,3613655316787324,3613655317182146,12,8,32896
3613655378403395,3613655379734146,3613655379868080,3613655380280492,12,8,32897
3613655441062890,3613655442176451,3613655442312335,3613655442720097,12,8,32898
3613655503814941,3613655506078651,3613655506222034,3613655506630656,12,8,32902
3613655567692662,3613655570242039,3613655570396872,3613655570791865,12,8,32904
3613655631361203,3613655634347370,3613655634484324,3613655634887417,12,8,32906
3613655695568072,3613655698630207,3613655698756711,3613655699144114,12,8,32908
3613655761281038,3613655764592002,3613655764724386,3613655765121409,12,8,32916
3613655826636150,3613655830017051,3613655830153575,3613655830546447,12,8,32917
3613655893502485,3613655895286836,3613655895420240,3613655895815563,12,8,32918
3613655956635765,3613655959960818,3613655960107562,3613655960514444,12,8,32921
3613656021221221,3613656024436379,3613656024569073,3613656024979455,12,8,32923
3613656086180860,3613656089514463,3613656089647667,3613656090048889,12,8,32926
3613656153963365,3613656154140737,3613656154251212,3613656154645845,12,8,32929
3613656215300784,3613656218044753,3613656218176187,3613656218571980,12,8,32935
3613656279284177,3613656282447847,3613656282577491,3613656282969594,12,8,32938
3613656344163950,3613656346491867,3613656346623181,3613656347025903,12,8,32941
3613656413400970,3613656413745035,3613656413967715,3613656414389066,11,8,32973
3613656562580588,3613656562744320,3613656562878844,3613656563278617,11,8,32981
3613656628856259,3613656629214713,3613656629460892,3613656629879973,9,6,32984
3613656781556242,3613656781784832,3613656781927255,3613656782346767,9,6,32991
3613656846412132,3613656846793135,3613656847037044,3613656847460365,8,8,32952
3613657443747690,3613657444079715,3613657444381592,3613657444789704,6,4,32962
3613660799860641,3613660802359251,3613660802508035,3613660802909517,11,8,32875
3613660871007730,3613660873830346,3613660873961061,3613660874357803,11,8,32879
3613661361989311,3613661370445361,3613661370577835,3613661370984118,11,8,32882
3613661853567573,3613661865946603,3613661866089107,3613661866490810,12,8,32882
3613661933607341,3613661936697656,3613661936826341,3613661937219513,12,8,32883
3613661997842308,3613662001015090,3613662001142934,3613662001460960,12,8,32884
3613662061366186,3613662063378489,3613662063518003,3613662063827909,12,8,32886
3613662123968805,3613662125846423,3613662125981967,3613662126976744,12,8,32888
3613662192693056,3613662195958104,3613662196106847,3613662196499990,12,8,32892
3613662256655275,3613662259237613,3613662259377376,3613662259691543,12,8,32896
3613662319651636,3613662322848417,3613662322980051,3613662323372564,12,8,32899
3613662383053740,3613662385716464,3613662385846758,3613662386160504,12,8,32904
3613662446153827,3613662448159209,3613662448306833,3613662448694606,12,8,32907
3613662509120629,3613662512376427,3613662512504422,3613662512893475,12,8,32913
3613662575681035,3613662578988801,3613662579117975,3613662579510958,12,8,32920
3613662640691138,3613662643985494,3613662644136808,3613662644526331,12,8,32924
3613662704878491,3613662708307612,3613662708439586,3613662708830039,12,8,32930
3613662769046357,3613662772308085,3613662772441349,3613662772835642,12,8,32932
3613662833903203,3613662837085355,3613662837211829,3613662837609272,12,8,32936
3613662898571828,3613662901937881,3613662902069035,3613662902462318,12,8,32940
3613662962928705,3613662966261590,3613662966413344,3613662966798377,12,8,32942
3613663027461606,3613663030769261,3613663030895946,3613663031291359,12,8,32944
3613663092739163,3613663095933594,3613663096084788,3613663096483660,12,8,32950
3613663157533002,3613663160818269,3613663160941814,3613663161324737,12,8,32956
3613663222323571,3613663225667125,3613663225784520,3613663226170333,12,8,32963
3613663286867411,3613663290181956,3613663290312321,3613663290702084,12,8,32969
3613663354537004,3613663354715216,3613663354845721,3613663355240254,11,8,32969
3613663418475510,3613663418661432,3613663418799656,3613663419200879,11,8,32976
3613663479863777,3613663480166014,3613663480301068,3613663480693411,11,8,32983
3613663545111306,3613663545457421,3613663545676972,3613663546074634,10,6,32960
3613664110011261,3613664110195543,3613664110323647,3613664110719020,9,6,32958
3613665109996943,3613665110177605,3613665110318959,3613665110715132,12,8,32977
3613665176119176,3613665176308408,3613665176439102,3613665176834865,12,8,32981
3613665237907467,3613665240742764,3613665240878888,3613665241293510,12,8,32984
3613665302186030,3613665304768738,3613665304899453,3613665305286306,12,8,32987
3613665372514431,3613665372706723,3613665372845437,3613665373241449,9,6,32982
3613665436520476,3613665436773905,3613665436907759,3613665437328431,9,6,32986
3613665501235980,3613665501427362,3613665501554976,3613665501981478,8,8,32970
3613665565682506,3613665565868438,3613665566008312,3613665566417804,8,8,32972
3613666053294170,3613666053504911,3613666053619136,3613666054013069,8,8,32982
3613668423029782,3613668423203695,3613668423316350,3613668423632316,12,8,32890
3613668488397386,3613668491308661,3613668491449475,3613668491867007,12,8,32894
3613668552936236,3613668553675074,3613668553816588,3613668554137934,12,8,32899
3613668614975643,3613668616208750,3613668616349304,3613668616750486,12,8,32900
3613668677568057,3613668678401092,3613668678527106,3613668678848762,12,8,32902
3613668739582961,3613668740083950,3613668740231683,3613668740653935,12,8,32903
3613668801269209,3613668802406500,3613668802540115,3613668802855381,12,8,32904
3613668863129070,3613668864507951,3613668864649245,3613668865053597,12,8,32912
3613668925589425,3613668927557710,3613668927701534,3613668928041439,12,8,32917
3613668988433253,3613668990467235,3613668990599180,3613668990914276,12,8,32924
3613669051314630,3613669052389073,3613669052520768,3613669052845874,12,8,32932
3613669113643780,3613669115416944,3613669115556038,3613669115963040,12,8,32939
3613669176767236,3613669178074960,3613669178215224,3613669178623066,12,8,32947
3613669242103677,3613669245282231,3613669245417515,3613669245817248,12,8,32953
3613669306489479,3613669309559947,3613669309692572,3613669310090534,12,8,32961
3613669370698439,3613669373145924,3613669373280768,3613669373701090,12,8,32964
3613669435133819,3613669435597639,3613669435741193,3613669436151715,11,8,32966
3613669500420802,3613669500614534,3613669500750638,3613669501159090,11,8,32968
3613669564685649,3613669564872001,3613669565010015,3613669565407538,11,8,32970
3613669626758730,3613669626911224,3613669627028329,3613669627347795,11,8,32973
3613669688369244,3613669688549716,3613669688666351,3613669689066694,11,8,32974
3613670173905704,3613670188782266,3613670188928570,3613670189335422,12,8,32982
3613670257007659,3613670260115736,3613670260257870,3613670260659753,12,8,32986
3613670325053660,3613670325237252,3613670325381926,3613670325780999,11,8,32944
3613670389047665,3613670389234877,3613670389367051,3613670389763664,11,8,32949
3613670450982338,3613670451144421,3613670451277685,3613670451674138,11,8,32950
3613670512710779,3613670512905461,3613670513036366,3613670513436698,11,8,32952
3613671002690010,3613671002864183,3613671002982468,3613671003389580,12,8,32927
3613671067210598,3613671070366853,3613671070498857,3613671070901940,12,8,32928
3613671135603080,3613671135793532,3613671135933686,3613671136366677,11,8,32958
3613671203644257,3613671203830239,3613671203941985,3613671204367746,11,8,32959
3613671265853154,3613671266039936,3613671266186330,3613671266584913,11,8,32963
3613671327713696,3613671328656176,3613671328790190,3613671329107996,11,8,32970
3613671834914949,3613671835128749,3613671835272553,3613671835698755,10,6,32979
3613672827542310,3613672827720442,3613672827868126,3613672828217531,12,8,32964
3613672890470427,3613672891669456,3613672891811070,3613672892254371,10,6,32904
3613672958373533,3613672958605003,3613672958729227,3613672959140680,10,6,32911
3613673024155588,3613673024353230,3613673024492034,3613673024904306,9,6,32966
3613673088198178,3613673088393230,3613673088527634,3613673088947586,9,6,32969
3613673154841728,3613673155068538,3613673155187183,3613673155518299,8,8,32970
3613673640056194,3613673640227196,3613673640370380,3613673640780683,9,6,32976
3613675041365637,3613675050801407,3613675050935641,3613675051354523,11,8,32967
3613675546204638,3613675567843119,3613675567980704,3613675568427435,12,8,32980
3613675635511277,3613675638482091,3613675638615545,3613675639019898,11,8,32988
3613675705484451,3613675705703171,3613675705837786,3613675706251698,10,6,32900
3613675773005791,3613675773219722,3613675773365505,3613675773779318,9,6,32899
3613675834814963,3613675834983675,3613675835095711,3613675835492974,9,6,32903
3613675895999671,3613675896181593,3613675896318717,3613675896721420,9,6,32904
3613676382515353,3613676387521731,3613676387660775,3613676388075758,10,6,32909
3613676454324232,3613676456913212,3613676457058276,3613676457488558,10,6,32913
3613676518292862,3613676518533542,3613676518666706,3613676519079859,10,6,32915
3613676579694471,3613676580846602,3613676580972007,3613676581380310,10,6,32919
3613676641688515,3613676642656984,3613676642791259,3613676643187742,10,6,32922
3613676703323788,3613676704351405,3613676704485949,3613676704887472,10,6,32926
3613676764909175,3613676766003209,3613676766136193,3613676766535616,10,6,32930
3613676826242763,3613676827852305,3613676827987469,3613676828411171,10,6,32934
3613676888841357,3613676891683187,3613676891811811,3613676892222524,10,6,32936
3613676952170350,3613676953708565,3613676953830980,3613676954226603,10,6,32939
3613677014726346,3613677015867198,3613677015994452,3613677016416774,10,6,32940
3613677076504625,3613677077928455,3613677078055979,3613677078453022,10,6,32941
3613677140879594,3613677143061351,3613677143187456,3613677143602059,9,6,32943
3613677207128044,3613677207295076,3613677207434531,3613677207831274,9,6,32949
3613677269225789,3613677271683285,3613677271813989,3613677272234492,9,6,32952
3613677332524023,3613677333606318,3613677333741812,3613677334139395,9,6,32954
3613677394081671,3613677395641566,3613677395761800,3613677396109596,9,6,32958
3613677456050552,3613677457485931,3613677457618896,3613677458018359,9,6,32964
3613677517647709,3613677519221682,3613677519348977,3613677519662893,9,6,32966
3613677579187397,3613677580727492,3613677580860857,3613677581266850,9,6,32970
3613677641752643,3613677644265927,3613677644399331,3613677644817443,9,6,32975
3613677705264622,3613677706604146,3613677706746140,3613677707145053,9,6,32983
