3613529698982491,3613530295846610,3613530296147793,3613530297795488,16,8,8
3613530995345642,3613531320887665,3613531321474801,3613531322892440,16,8,8
3613531329320621,3613531329607804,3613531329843931,3613531330507533,16,8,8
3613532150799569,3613532151076203,3613532151283831,3613532151675599,15,8,8
3613532570381851,3613532585438098,3613532585611219,3613532586017975,15,8,8
3613532589400621,3613532589586561,3613532589741242,3613532590152468,15,8,8
3613533318255056,3613533318576348,3613533318793605,3613533319195992,14,8,8
3613533725357189,3613533766831702,3613533767163623,3613533768266440,14,8,8
3613533773399147,3613533773576477,3613533773729178,3613533774137755,14,8,8
3613534498436045,3613534498779206,3613534499019552,3613534499445208,13,8,8
3613534910640358,3613534941583695,3613534941898367,3613534942720241,13,8,8
3613534949344843,3613534949669815,3613534949947869,3613534950728004,13,8,8
3613535655310274,3613535655765238,3613535656168465,3613535656611699,12,8,8
3613536069866170,3613536112520835,3613536112923422,3613536113812402,12,8,8
3613536119339498,3613536119509218,3613536119658470,3613536120042548,12,8,8
3613536909965239,3613536910457551,3613536910861048,3613536911595896,11,6,8
3613537318245831,3613537404131309,3613537404364326,3613537404817770,11,6,8
3613537408960105,3613537409215251,3613537409426729,3613537410007226,11,6,8
3613538203485103,3613538203944057,3613538204322876,3613538204927761,10,6,8
3613538657304676,3613538662051047,3613538662220137,3613538662626714,10,6,8
3613538666009783,3613538666189493,3613538666379652,3613538666817238,10,6,8
3613539400108968,3613539400463388,3613539400769810,3613539401255243,9,7,8
3613539862258836,3613539862470844,3613539862604826,3613539862920778,9,7,8
3613539865839774,3613539865984266,3613539866129408,3613539866490217,9,7,8
3613540603932619,3613540604251751,3613540604468419,3613540604845638,8,8,8
3613541035535094,3613541038172396,3613541038310948,3613541038643799,8,8,8
3613541041883787,3613541042068027,3613541042211729,3613541042593677,8,8,8
3613541811818645,3613541812137827,3613541812353435,3613541812741823,7,6,8
3613542216820801,3613542238119555,3613542238310684,3613542238797057,7,6,8
3613542242794443,3613542242993851,3613542243172401,3613542243644525,7,6,8
3613542990606363,3613542991055558,3613542991401398,3613542992040803,6,4,8
3613543402640892,3613543407097513,3613543407257474,3613543407599684,6,4,8
3613543411022303,3613543411257919,3613543411470938,3613543412030606,6,4,8
3613544115724890,3613544116052921,3613544116281539,3613544116677037,5,3,8
3613544526749973,3613544560658038,3613544560924413,3613544561579366,5,3,8
3613544566769806,3613544566940567,3613544567076809,3613544567435699,5,3,8
3613545294224644,3613545294521448,3613545294744685,3613545295139503,4,4,8
3613545706208967,3613545763558744,3613545763923604,3613545764756027,4,4,8
3613545770535666,3613545770832509,3613545771077376,3613545771766627,4,4,8
3613546477818283,3613546478168123,3613546478435828,3613546478907322,3,3,6
3613546881145155,3613546911325929,3613546911499959,3613546911890117,3,3,6
3613546914974316,3613546915138237,3613546915277009,3613546915632659,3,3,6
3613547629815535,3613547630120928,3613547630348646,3613547630741034,2,2,4
3613548033176210,3613548069537144,3613548069881335,3613548070683851,2,2,4
3613548077140653,3613548077275465,3613548077386059,3613548077682573,2,2,4
3613548819921623,3613548820254965,3613548820474013,3613548820864971,1,1,2
3613549230631762,3613549246015661,3613549246172183,3613549246554101,1,1,2
3613549249470530,3613549249616472,3613549249744375,3613549250076547,1,1,2
3613645926153590,3613645973917224,3613645974263888,3613645974841432,1,1,92
3613646099383041,3613646116367694,3613646116491889,3613646116884451,1,1,97
3613646173503115,3613646178146576,3613646178317908,3613646178717140,1,1,103
3613646639380537,3613646676844508,3613646677054828,3613646677686640,1,1,90
3613646736041301,3613646739975364,3613646740134187,3613646740568648,1,1,93
3613646796557346,3613646801932474,3613646802062678,3613646802404182,1,1,94
3613646859219233,3613646863679213,3613646863810947,3613646864244727,1,1,98
3613646920673695,3613646926507493,3613646926758111,3613646927305147,1,1,103
3613647378817720,3613647419805534,3613647419947878,3613647420288472,1,1,98
3613647475531654,3613647486544938,3613647486682412,3613647487089324,1,1,101
3613647545140689,3613647547797709,3613647547913084,3613647548206261,1,1,103
3613647605758459,3613647607693762,3613647607796817,3613647608157181,1,1,109
3613647663157693,3613647667816524,3613647668239925,3613647668826979,1,1,113
3613654319689943,3613654363578995,3613654363856553,3613654364511574,12,8,32873
3613654493767507,3613654497470933,3613654497581318,3613654498096675,12,8,32875
3613654557526318,3613654561310220,3613654561416295,3613654561746050,12,8,32878
3613654620843528,3613654624618030,3613654624727905,3613654625068680,12,8,32879
3613654683190583,3613654687027233,3613654687174596,3613654687599087,12,8,32882
3613654746367895,3613654750195175,3613654750294001,3613654750612887,12,8,32885
3613654809736019,3613654813553569,3613654813654995,3613654813981301,12,8,32891
3613654872233401,3613654876052032,3613654876160347,3613654876485213,12,8,32896
3613654934417127,3613654938217929,3613654938357653,3613654938767084,12,8,32898
3613654996442910,3613655000290440,3613655000400995,3613655000725461,12,8,32902
3613655059064477,3613655062856089,3613655062969774,3613655063296270,12,8,32903
3613655122294267,3613655126082009,3613655126208933,3613655126600966,12,8,32908
3613655187327147,3613655191231684,3613655191368348,3613655191776920,12,8,32909
3613655249819189,3613655253641390,3613655253749545,3613655254070161,12,8,32911
3613655312977182,3613655316628861,3613655316736446,3613655317080411,12,8,32913
3613655375940454,3613655379767955,3613655379877400,3613655380212965,12,8,32915
3613655438389538,3613655442212809,3613655442431029,3613655442948497,12,8,32917
3613655502334117,3613655506099660,3613655506212695,3613655506544180,12,8,32918
3613655566384680,3613655570270458,3613655570411322,3613655570743967,12,8,32920
3613655630492561,3613655634371049,3613655634478875,3613655634814420,12,8,32923
3613655694746009,3613655698697974,3613655698808069,3613655699130455,12,8,32925
3613655760768561,3613655764625710,3613655764736926,3613655765061121,12,8,32927
3613655826078095,3613655830046159,3613655830157574,3613655830482010,12,8,32932
3613655891474915,3613655895318165,3613655895427760,3613655895751006,12,8,32937
3613655956103449,3613655959986727,3613655960103752,3613655960510964,12,8,32943
3613656020594319,3613656024472227,3613656024585462,3613656024913758,12,8,32947
3613656085518190,3613656089522273,3613656089633678,3613656089962693,12,8,32948
3613656149739232,3613656153572972,3613656153680327,3613656154009163,12,8,32954
3613656214183534,3613656218086511,3613656218194137,3613656218518692,12,8,32962
3613656278728211,3613656282508724,3613656282615770,3613656282946615,12,8,32964
3613656342597229,3613656346486137,3613656346595112,3613656346923428,12,8,32972
3613656407345358,3613656410857232,3613656411045614,3613656411378479,11,6,32977
3613656547768622,3613656551009099,3613656551115814,3613656551463329,11,6,32983
3613656622625774,3613656625404941,3613656625668930,3613656626122229,9,7,32966
3613656763379023,3613656767439994,3613656767565719,3613656767932222,9,7,32973
3613656839422610,3613656841681690,3613656841869972,3613656842200977,8,8,32974
3613657388179421,3613657433382387,3613657433655665,3613657434124544,6,4,32979
3613660760977721,3613660802339772,3613660802484646,3613660802918847,11,6,32982
3613660870326250,3613660873837026,3613660873946191,3613660874280797,11,6,32986
3613661332976270,3613661370533777,3613661370666811,3613661371061244,11,6,32879
3613661827456353,3613661865936624,3613661866139585,3613661866620354,12,8,32882
3613661933057895,3613661936725355,3613661936848830,3613661937260082,12,8,32888
3613661997360109,3613662001169893,3613662001314827,3613662001742168,12,8,32892
3613662059651291,3613662063507243,3613662063615768,3613662063941704,12,8,32894
3613662127608926,3613662127784488,3613662127884684,3613662128225599,12,8,32897
3613662191973128,3613662195922055,3613662196113297,3613662196555148,12,8,32903
3613662255490846,3613662259322019,3613662259425044,3613662259754930,12,8,32910
3613662319116500,3613662322887935,3613662322993181,3613662323326936,12,8,32912
3613662381960638,3613662385768122,3613662385884806,3613662386260680,12,8,32914
3613662444330966,3613662448225716,3613662448386039,3613662448896317,12,8,32916
3613662508612651,3613662512401566,3613662512512701,3613662512845297,12,8,32922
3613662575101850,3613662578994080,3613662579096996,3613662579421992,12,8,32928
3613662640118533,3613662643986154,3613662644104239,3613662644447934,12,8,32935
3613662704374303,3613662708266794,3613662708380229,3613662708729094,12,8,32941
3613662768384876,3613662772218889,3613662772343604,3613662772658680,12,8,32948
3613662833209144,3613662837048596,3613662837177591,3613662837579823,12,8,32953
3613662898200464,3613662901959970,3613662902101064,3613662902505656,12,8,32956
3613662962414518,3613662966330867,3613662966510059,3613662967026527,12,8,32959
3613663026944858,3613663030767742,3613663030878197,3613663031214662,12,8,32961
3613663092043804,3613663095886366,3613663095999361,3613663096284129,12,8,32964
3613663157022764,3613663160861817,3613663160974402,3613663161312807,12,8,32966
3613663221711208,3613663225661896,3613663225770481,3613663226099917,12,8,32971
3613663286401841,3613663290198446,3613663290310951,3613663290644016,12,8,32974
3613663350628724,3613663354316534,3613663354422659,3613663354696967,11,6,32977
3613663413641901,3613663417306781,3613663417445495,3613663417868357,11,6,32980
3613663476471435,3613663480122536,3613663480230161,3613663480500200,11,6,32982
3613663539586177,3613663542622015,3613663542814206,3613663543159361,10,6,32983
3613664070730477,3613664108314434,3613664108502516,3613664109094081,9,7,32955
3613665059571499,3613665100956815,3613665101111448,3613665101486772,12,8,32971
3613665168743026,3613665172605598,3613665172731403,3613665173144775,12,8,32975
3613665236949829,3613665240761193,3613665240880608,3613665241211664,12,8,32982
3613665301009071,3613665304792077,3613665304897913,3613665305234378,12,8,32989
3613665365938786,3613665367257849,3613665367361604,3613665367696870,9,7,32884
3613665428672416,3613665431806320,3613665431948484,3613665432422713,9,7,32885
3613665493185109,3613665496025396,3613665496174499,3613665496629260,8,8,32888
