3613529693427841,3613530239214159,3613530239472935,3613530241323728,16,8,8
3613530996924591,3613531321093753,3613531321641742,3613531322818174,16,8,8
3613531329123782,3613531329255375,3613531329362148,3613531329652332,16,8,8
3613532152981634,3613532153310205,3613532153527663,3613532153910411,15,8,8
3613532563199843,3613532586018665,3613532586348136,3613532587156840,15,8,8
3613532592953598,3613532593101539,3613532593240701,3613532593581972,15,8,8
3613533319713953,3613533320175946,3613533320389974,3613533320785741,14,8,8
3613533711585825,3613533768691916,3613533769045016,3613533769850490,14,8,8
3613533776118172,3613533776250255,3613533776353829,3613533776649432,14,8,8
3613534497293671,3613534497667579,3613534497957693,3613534498461414,13,8,8
3613534893457146,3613534942143753,3613534942325573,3613534942712501,13,8,8
3613534945560759,3613534945700041,3613534945804925,3613534946095308,13,8,8
3613535662218580,3613535662480255,3613535662686983,3613535663050973,12,8,8
3613536057080966,3613536114090276,3613536114420227,3613536115222412,12,8,8
3613536121509564,3613536121830646,3613536121948489,3613536122247712,12,8,8
3613536910509068,3613536910812981,3613536911029338,3613536911418686,11,7,8
3613537308791447,3613537405583517,3613537405924638,3613537406744931,11,7,8
3613537413154527,3613537413461430,3613537413721305,3613537414470313,11,7,8
3613538204721773,3613538205125630,3613538205452182,3613538206050328,10,8,8
3613538606653583,3613538662371589,3613538662564238,3613538662922308,10,8,8
3613538665724709,3613538665854422,3613538665960866,3613538666256349,10,8,8
3613539400802988,3613539401206636,3613539401494849,3613539402070847,9,5,8
3613539805742961,3613539855867176,3613539856095483,3613539856527649,9,5,8
3613539859975784,3613539860171173,3613539860315415,3613539860716683,9,5,8
3613540605557498,3613540605882370,3613540606103557,3613540606487165,8,8,8
3613541010700571,3613541039453744,3613541039785295,3613541040329764,8,8,8
3613541044288992,3613541044479431,3613541044652121,3613541045113145,8,8,8
3613541811398378,3613541811687932,3613541811892851,3613541812276319,7,4,8
3613542204494402,3613542238528022,3613542238879502,3613542239649849,7,4,8
3613542244740313,3613542244989029,3613542245199588,3613542245815003,7,4,8
3613542991261856,3613542991590588,3613542991806596,3613542992213953,6,6,8
3613543399121189,3613543407483861,3613543407780244,3613543408601128,6,6,8
3613543414445241,3613543414582223,3613543414696747,3613543415004610,6,6,8
3613544114510418,3613544114984381,3613544115341861,3613544115970746,5,4,8
3613544519055924,3613544560573773,3613544560773891,3613544561255195,5,4,8
3613544564670334,3613544564825585,3613544564964087,3613544565336236,5,4,8
3613545294992661,3613545295296694,3613545295520422,3613545295919480,4,4,8
3613545701124660,3613545763957762,3613545764200588,3613545764696281,4,4,8
3613545768320219,3613545768487320,3613545768626822,3613545769034289,4,4,8
3613546483617190,3613546483882725,3613546484110173,3613546484494731,3,3,4
3613546894559950,3613546911502719,3613546911732956,3613546912223659,3,3,4
