3613529714274941,3613530258942904,3613530259189660,3613530261099140,16,8,8
3613531018393258,3613531321020958,3613531322122984,3613531323853505,16,8,8
3613531331620059,3613531331761931,3613531331873324,3613531332197786,16,8,8
3613532151839319,3613532152157891,3613532152380408,3613532152777626,15,8,8
3613532565319731,3613532585199252,3613532585393651,3613532585849385,15,8,8
3613532591527369,3613532591815393,3613532592061599,3613532592743810,15,8,8
3613533317783603,3613533318133643,3613533318360760,3613533318837603,14,8,8
3613533773168850,3613533773358820,3613533773507721,3613533773858031,14,8,8
3613533776719718,3613533776868499,3613533776985643,3613533777313244,14,8,8
3613534496486847,3613534496806568,3613534497042105,3613534497451322,13,8,8
3613534901240773,3613534941442263,3613534941759425,3613534942579869,13,8,8
3613534947738545,3613534947953373,3613534948132192,3613534948596966,13,8,8
3613535661049067,3613535661334360,3613535661574777,3613535661972924,12,8,8
3613536119142539,3613536119359507,3613536119504418,3613536119870148,12,8,8
3613536122768173,3613536122908965,3613536123043877,3613536123372358,12,8,8
3613536910102391,3613536910517967,3613536910864788,3613536911505061,11,7,8
3613537370323057,3613537404058993,3613537404409253,3613537405257575,11,7,8
3613537410700897,3613537410940483,3613537411106684,3613537411618865,11,7,8
3613538204821697,3613538205279681,3613538205662770,3613538206313223,10,8,8
3613538606736248,3613538662103364,3613538662385678,3613538663004513,10,8,8
3613538667642381,3613538667862378,3613538668060837,3613538668584258,10,8,8
3613539403058521,3613539403336095,3613539403550453,3613539403976509,9,5,8
3613539811964701,3613539854499583,3613539854880152,3613539855606261,9,5,8
3613539859366319,3613539859509891,3613539859625504,3613539859923497,9,5,8
3613540603548201,3613540603895552,3613540604165126,3613540604564394,8,8,8
3613541019147366,3613541038236632,3613541038580783,3613541039401207,8,8,8
3613541044991422,3613541045160853,3613541045304085,3613541045685983,8,8,8
3613541811998175,3613541812304047,3613541812531875,3613541812919453,7,4,8
3613542216360486,3613542238158593,3613542238439557,3613542239136928,7,4,8
3613542244422071,3613542244666607,3613542244864326,3613542245478062,7,4,8
3613542992235392,3613542992532515,3613542992737344,3613542993119512,6,6,6
3613543402254144,3613543407097243,3613543407231615,3613543407572586,6,6,6
3613543412506260,3613543412738937,3613543412951085,3613543413535512,6,6,6
3613544112681940,3613544113022191,3613544113268677,3613544113704603,5,4,8
3613544521440730,3613544560525995,3613544560719015,3613544561089824,5,4,8
3613544563783263,3613544563916846,3613544564023730,3613544564355001,5,4,8
3613545297393827,3613545297687751,3613545297932427,3613545298319546,4,4,4
3613545772295638,3613545772466508,3613545772602391,3613545772941012,4,4,4
3613545775740306,3613545775878708,3613545775997612,3613545776346112,4,4,4
3613546484074625,3613546484366138,3613546484574247,3613546484957255,3,3,7
3613546893670179,3613546911337098,3613546911619562,3613546912347252,3,3,7
3613546916745248,3613546916943287,3613546917133396,3613546917632898,3,3,7
3613547632259899,3613547632543244,3613547632776591,3613547633164719,2,2,2
3613548047329335,3613548069393582,3613548069548923,3613548069917213,2,2,2
3613548073065709,3613548073254788,3613548073405100,3613548073800748,2,2,2
3613548819207963,3613548819512546,3613548819741393,3613548820137171,1,1,5
3613549231236359,3613549246120385,3613549246416439,3613549247128720,1,1,5
3613549253083920,3613549253356425,3613549253593492,3613549254269455,1,1,5
3613645980703787,3613645981025233,3613645981244353,3613645981638085,1,1,95
3613646121274383,3613646121471084,3613646121618117,3613646122012789,1,1,100
3613646182670012,3613646182849483,3613646182985377,3613646183375800,1,1,106
3613646674167628,3613646676782560,3613646677006340,3613646677515327,1,1,93
3613646740039611,3613646740217693,3613646740344948,3613646740734620,1,1,96
3613646801570780,3613646801913145,3613646802066498,3613646802459070,1,1,97
3613646862969604,3613646863648674,3613646863784728,3613646864205579,1,1,101
3613646924513613,3613646926394468,3613646926532082,3613646926847877,1,1,106
3613647424605318,3613647424776190,3613647424889855,3613647425203991,1,1,101
3613647484967489,3613647486505690,3613647486626325,3613647487014297,1,1,104
3613647547715303,3613647547894085,3613647548045158,3613647548369294,1,1,106
3613647607645834,3613647607817186,3613647607951810,3613647608348402,1,1,112
3613647667918749,3613647668106051,3613647668256574,3613647668651916,1,1,116
3613654373118102,3613654373469266,3613654373702906,3613654374099618,12,8,32871
3613654499784730,3613654499951463,3613654500095086,3613654500482539,12,8,32874
3613654562082166,3613654562238129,3613654562355773,3613654562748426,12,8,32875
3613654624024187,3613654624507945,3613654624632810,3613654625026122,12,8,32879
3613654686341383,3613654686883749,3613654687016643,3613654687406436,12,8,32884
3613654748693622,3613654750066631,3613654750188136,3613654750578928,12,8,32886
3613654812828752,3613654813428345,3613654813558519,3613654813946012,12,8,32888
3613654875544994,3613654875917908,3613654876082300,3613654876479203,12,8,32889
3613654938094154,3613654938248967,3613654938363252,3613654938742085,12,8,32892
3613655000523799,3613655000683892,3613655000821536,3613655001212499,12,8,32894
3613655064511726,3613655064691738,3613655064807703,3613655065195935,12,8,32899
3613655126847135,3613655127010968,3613655127153252,3613655127543014,12,8,32902
3613655190349603,3613655191127959,3613655191271852,3613655191668395,12,8,32903
3613655253679518,3613655253856131,3613655253997614,3613655254389657,12,8,32906
3613655316309165,3613655316562434,3613655316679828,3613655317080871,12,8,32907
3613655378910533,3613655379645560,3613655379781904,3613655380199775,12,8,32911
3613655441832586,3613655442093694,3613655442236708,3613655442622431,12,8,32915
3613655504155096,3613655505990455,3613655506142038,3613655506533331,12,8,32917
3613655569512392,3613655570168613,3613655570308456,3613655570706799,12,8,32919
