3607668715022551,3607668720875409,3607668756830418,3607669335108804,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3607669335563065,3607669335573315,3607669335850786,3607669336438008,0,16,128,4,model.layers.2.self_attn.attn
3607669336865629,3607669336872999,3607669337085280,3607669337835232,0,16,128,128,model.layers.3.self_attn.attn
3607669338187633,3607669338192673,3607669338429124,3607669339115726,0,16,128,1,model.layers.0.self_attn.swa_cache
3607669339430487,3607669339436367,3607669339658968,3607669340111759,0,16,128,1,model.layers.1.self_attn.swa_cache
3607669340453950,3607669340459180,3607669340787501,3607669341201772,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3607669341376583,3607669341381433,3607669341609824,3607669342045925,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607669342375136,3607669342379956,3607669342630477,3607669342980118,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3607670023550245,3607670024224457,3607670024394677,3607670372586135,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3607670372899206,3607670373539188,3607670373738548,3607670375611204,1,16,128,4,model.layers.2.self_attn.attn
3607670375958395,3607670376521837,3607670376714757,3607670377950281,1,16,128,128,model.layers.3.self_attn.attn
3607670378274222,3607670378822744,3607670379000604,3607670380243378,1,16,128,1,model.layers.0.self_attn.swa_cache
3607670380554709,3607670381097941,3607670381262901,3607670382391024,1,16,128,1,model.layers.1.self_attn.swa_cache
3607670382668285,3607670383201107,3607670383369447,3607670384532571,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3607670384708171,3607670385255443,3607670385426554,3607670386581957,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607670386864818,3607670387437380,3607670387605020,3607670388731954,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3607671199971338,3607671203093407,3607671204125690,3607671212963117,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3607671213182738,3607671213228708,3607671213463769,3607671214049490,0,15,120,4,model.layers.2.self_attn.attn
3607671214412591,3607671214455402,3607671214693452,3607671215534235,0,15,120,128,model.layers.3.self_attn.attn
3607671215976376,3607671216040376,3607671216349797,3607671217157610,0,15,120,1,model.layers.0.self_attn.swa_cache
3607671217526351,3607671217570651,3607671217790182,3607671218357253,0,15,120,1,model.layers.1.self_attn.swa_cache
3607671218708374,3607671218768115,3607671219134556,3607671219600667,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3607671219831758,3607671219884408,3607671220193289,3607671220690501,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607671221088522,3607671221139202,3607671221535273,3607671222010885,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3607671720354408,3607671721118620,3607671721367701,3607671723746938,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3607671724067629,3607671724755152,3607671725019112,3607671727217659,1,15,120,4,model.layers.2.self_attn.attn
3607671727607970,3607671728376923,3607671728580623,3607671730074248,1,15,120,128,model.layers.3.self_attn.attn
3607671730434139,3607671731124031,3607671731352412,3607671732869116,1,15,120,1,model.layers.0.self_attn.swa_cache
3607671733209707,3607671733900529,3607671734151930,3607671735652815,1,15,120,1,model.layers.1.self_attn.swa_cache
3607671735996576,3607671736771878,3607671737016409,3607671738472453,1,15,120,1,model.layers.2.self_attn.compressor.state_cache
3607671738690854,3607671739367616,3607671739575307,3607671740942251,1,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607671741271662,3607671741982014,3607671742188974,3607671743514048,1,15,120,1,model.layers.3.self_attn.compressor.state_cache
3607672463104794,3607672467311907,3607672467734888,3607672470795378,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3607672471081899,3607672471135699,3607672471385219,3607672471893941,0,14,112,4,model.layers.2.self_attn.attn
3607672472302822,3607672472356942,3607672472576783,3607672473322185,0,14,112,128,model.layers.3.self_attn.attn
3607672473712847,3607672473762217,3607672474000367,3607672474715310,0,14,112,1,model.layers.0.self_attn.swa_cache
3607672475053941,3607672475098601,3607672475348471,3607672475778813,0,14,112,1,model.layers.1.self_attn.swa_cache
3607672476137424,3607672476181514,3607672476503705,3607672476922996,0,14,112,1,model.layers.2.self_attn.compressor.state_cache
3607672477105037,3607672477152427,3607672477379668,3607672477856039,0,14,112,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607672478192720,3607672478240800,3607672478576991,3607672479019263,0,14,112,1,model.layers.3.self_attn.compressor.state_cache
3607672896685021,3607672897385533,3607672897619204,3607672923309672,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3607672923677823,3607672925034747,3607672925405119,3607672929186500,1,14,112,4,model.layers.2.self_attn.attn
3607672929815702,3607672931029476,3607672931447627,3607672933011512,1,14,112,128,model.layers.3.self_attn.attn
3607672933372913,3607672934069765,3607672934290026,3607672935758170,1,14,112,1,model.layers.0.self_attn.swa_cache
3607672936144481,3607672936821193,3607672937017904,3607672938523998,1,14,112,1,model.layers.1.self_attn.swa_cache
3607672938874080,3607672939539192,3607672939803672,3607672941286097,1,14,112,1,model.layers.2.self_attn.compressor.state_cache
3607672941477157,3607672942270780,3607672942483670,3607672943910715,1,14,112,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607672944319676,3607672945104578,3607672945323259,3607672946763483,1,14,112,1,model.layers.3.self_attn.compressor.state_cache
3607673656469959,3607673657549723,3607673657942944,3607673660987993,1,13,104,4,model.layers.2.self_attn.indexer.k_cache
3607673661289114,3607673661350074,3607673661577195,3607673662132907,0,13,104,4,model.layers.2.self_attn.attn
3607673662488578,3607673662553498,3607673662768879,3607673663556701,0,13,104,128,model.layers.3.self_attn.attn
3607673663929842,3607673663979392,3607673664202703,3607673664993235,0,13,104,1,model.layers.0.self_attn.swa_cache
3607673665333476,3607673665408517,3607673665660657,3607673666108959,0,13,104,1,model.layers.1.self_attn.swa_cache
3607673666504980,3607673666556680,3607673666907191,3607673667407993,0,13,104,1,model.layers.2.self_attn.compressor.state_cache
3607673667610043,3607673667654533,3607673667894554,3607673668427546,0,13,104,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607673668772827,3607673668819027,3607673669273458,3607673669772470,0,13,104,1,model.layers.3.self_attn.compressor.state_cache
3607674149191426,3607674150017929,3607674150265490,3607674152790757,1,13,104,4,model.layers.2.self_attn.indexer.k_cache
3607674153151758,3607674153860791,3607674154099341,3607674156378318,1,13,104,4,model.layers.2.self_attn.attn
3607674156730089,3607674157417511,3607674157616442,3607674159139287,1,13,104,128,model.layers.3.self_attn.attn
3607674159491098,3607674160239940,3607674160515401,3607674161985845,1,13,104,1,model.layers.0.self_attn.swa_cache
3607674162311646,3607674163087669,3607674163319879,3607674164774764,1,13,104,1,model.layers.1.self_attn.swa_cache
3607674165164675,3607674165876687,3607674166097438,3607674167564622,1,13,104,1,model.layers.2.self_attn.compressor.state_cache
3607674167827593,3607674168583585,3607674168787256,3607674170205500,1,13,104,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607674170519641,3607674171198963,3607674171397374,3607674172778348,1,13,104,1,model.layers.3.self_attn.compressor.state_cache
3607674964487703,3607674965738997,3607674966190669,3607674974784885,1,12,96,4,model.layers.2.self_attn.indexer.k_cache
3607674975070476,3607674975120246,3607674975366966,3607674975869368,0,12,96,4,model.layers.2.self_attn.attn
3607674976251879,3607674976302579,3607674976519330,3607674977232842,0,12,96,128,model.layers.3.self_attn.attn
3607674977596503,3607674977648553,3607674977868044,3607674978562666,0,12,96,1,model.layers.0.self_attn.swa_cache
3607674978877917,3607674978920667,3607674979143058,3607674979557919,0,12,96,1,model.layers.1.self_attn.swa_cache
3607674979920970,3607674979964020,3607674980315421,3607674980735913,0,12,96,1,model.layers.2.self_attn.compressor.state_cache
