3607668575794858,3607668582522809,3607668618621668,3607669215858342,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3607669216227283,3607669216235313,3607669216511334,3607669217047615,0,16,128,4,model.layers.2.self_attn.attn
3607669217458237,3607669217464377,3607669217672847,3607669218390209,0,16,128,128,model.layers.3.self_attn.attn
3607669218721210,3607669218725460,3607669218944231,3607669219745464,0,16,128,1,model.layers.0.self_attn.swa_cache
3607669220076505,3607669220081775,3607669220307445,3607669220752197,0,16,128,1,model.layers.1.self_attn.swa_cache
3607669221093148,3607669221098558,3607669221451879,3607669221883660,0,16,128,1,model.layers.2.self_attn.compressor.state_cache
3607669222052331,3607669222056161,3607669222304881,3607669222743253,0,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607669223067974,3607669223073024,3607669223392595,3607669223816256,0,16,128,1,model.layers.3.self_attn.compressor.state_cache
3607670033106314,3607670033747296,3607670033948206,3607670374132669,1,16,128,4,model.layers.2.self_attn.indexer.k_cache
3607670374799831,3607670376655967,3607670377170969,3607670380107648,1,16,128,4,model.layers.2.self_attn.attn
3607670380515909,3607670381268071,3607670381507562,3607670383094957,1,16,128,128,model.layers.3.self_attn.attn
3607670383470668,3607670384237420,3607670384481431,3607670386098466,1,16,128,1,model.layers.0.self_attn.swa_cache
3607670386410307,3607670387063589,3607670387263519,3607670388582563,1,16,128,1,model.layers.1.self_attn.swa_cache
3607670388885454,3607670389499386,3607670389697517,3607670390986831,1,16,128,1,model.layers.2.self_attn.compressor.state_cache
3607670391156831,3607670391816333,3607670392021744,3607670393313698,1,16,128,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607670393612919,3607670394254410,3607670394450891,3607670395692285,1,16,128,1,model.layers.3.self_attn.compressor.state_cache
3607671199964848,3607671203137277,3607671203610849,3607671210681080,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3607671210907651,3607671210943831,3607671211192042,3607671211683533,0,15,120,4,model.layers.2.self_attn.attn
3607671212040554,3607671212078024,3607671212298355,3607671213032037,0,15,120,128,model.layers.3.self_attn.attn
3607671213377008,3607671213412028,3607671213627679,3607671214350751,0,15,120,1,model.layers.0.self_attn.swa_cache
3607671214659482,3607671214694272,3607671214908463,3607671215336104,0,15,120,1,model.layers.1.self_attn.swa_cache
3607671215667395,3607671215705685,3607671216040956,3607671216469568,0,15,120,1,model.layers.2.self_attn.compressor.state_cache
3607671216641668,3607671216675348,3607671216910789,3607671217325640,0,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607671217652801,3607671217691891,3607671218005672,3607671218421964,0,15,120,1,model.layers.3.self_attn.compressor.state_cache
3607671625542040,3607671626239032,3607671626472443,3607671716148415,1,15,120,4,model.layers.2.self_attn.indexer.k_cache
3607671716504246,3607671717264409,3607671717506670,3607671719663096,1,15,120,4,model.layers.2.self_attn.attn
3607671720042417,3607671720705529,3607671720912250,3607671722248534,1,15,120,128,model.layers.3.self_attn.attn
3607671722569245,3607671723198867,3607671723401947,3607671724732091,1,15,120,1,model.layers.0.self_attn.swa_cache
3607671725055482,3607671725685094,3607671725888645,3607671727189169,1,15,120,1,model.layers.1.self_attn.swa_cache
3607671727498070,3607671728145082,3607671728346252,3607671729668066,1,15,120,1,model.layers.2.self_attn.compressor.state_cache
3607671729843457,3607671730482029,3607671730682630,3607671732013674,1,15,120,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607671732330275,3607671733010507,3607671733210877,3607671734512811,1,15,120,1,model.layers.3.self_attn.compressor.state_cache
3607672462538243,3607672465411851,3607672466756965,3607672469837135,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3607672470114696,3607672470154866,3607672470409296,3607672470917178,0,14,112,4,model.layers.2.self_attn.attn
3607672471272129,3607672471310939,3607672471539700,3607672472301982,0,14,112,128,model.layers.3.self_attn.attn
3607672472678823,3607672472715373,3607672472940694,3607672473702446,0,14,112,1,model.layers.0.self_attn.swa_cache
3607672474030047,3607672474068428,3607672474293988,3607672474744540,0,14,112,1,model.layers.1.self_attn.swa_cache
3607672475084841,3607672475119581,3607672475481072,3607672475906163,0,14,112,1,model.layers.2.self_attn.compressor.state_cache
3607672476090314,3607672476127304,3607672476367375,3607672476788606,0,14,112,1,model.layers.2.self_attn.indexer.compressor.state_cache
3607672477111447,3607672477149687,3607672477461128,3607672477878219,0,14,112,1,model.layers.3.self_attn.compressor.state_cache
3607672876187469,3607672876864451,3607672877088872,3607672923116892,1,14,112,4,model.layers.2.self_attn.indexer.k_cache
3607672923494883,3607672924784787,3607672925172728,3607672928962459,1,14,112,4,model.layers.2.self_attn.attn
3607672929574941,3607672930767535,3607672931150276,3607672932730931,1,14,112,128,model.layers.3.self_attn.attn
3607672933049192,3607672933676754,3607672933882174,3607672935190128,1,14,112,1,model.layers.0.self_attn.swa_cache
